,Location,SURVEY_DATE,Time_HHMMSS,Depth_m,Chlorophyll-a (ug/L),Dissolved Oxygen concentration (mg/L),Dissolved Oxygen % saturation (%),pH (Unit),Salinity (PSU),Specific Conductance at 25 deg C (mS/cm),Temperature (deg C),Turbidity (NTU)
2398,2,25/11/2010,133100,4.0,,7.5,107.2,8.21,33.3,50.8,23.7,10.0
2399,2,25/11/2010,133100,6.0,,7.4,105.5,8.22,33.5,51.0,23.65,17.0
2400,2,25/11/2010,133100,7.5,,7.2,103.6,8.22,33.5,51.1,23.64,15.0
2401,2,16/12/2010,103300,0.2,,7.4,91.5,7.27,2.29,4.31,25.76,57.0
2402,2,16/12/2010,103300,2.0,,7.3,91.9,7.19,5.62,9.97,25.46,54.0
2403,2,16/12/2010,103300,4.0,,6.9,90.6,7.75,11.4,19.2,25.57,41.0
2404,2,16/12/2010,103300,6.0,,6.1,91.3,8.0,33.4,50.8,26.19,18.0
2405,2,16/12/2010,103300,8.0,,6.1,91.6,8.01,33.8,51.4,25.94,16.0
2406,2,3/02/2011,95300,0.2,0.8,6.7,96.7,7.8,20.7,33.1,28.07,11.0
2407,2,3/02/2011,95300,2.0,,6.6,95.8,7.81,25.7,40.2,27.43,14.0
2408,2,3/02/2011,95300,4.0,,6.3,94.1,7.82,29.0,44.8,27.34,38.0
2409,2,3/02/2011,95300,6.0,,6.2,93.1,7.82,31.3,48.1,27.29,79.0
2410,2,3/02/2011,95300,7.5,,6.1,92.1,7.82,31.5,48.4,27.3,75.0
2411,2,22/02/2011,132500,0.2,2.7,5.0,76.2,8.24,30.9,47.4,28.09,22.0
2412,2,22/02/2011,132500,2.0,,5.0,77.4,8.25,32.4,49.5,28.1,31.0
2413,2,22/02/2011,132500,4.0,,4.9,75.8,8.25,32.7,49.9,28.07,31.0
2414,2,22/02/2011,132500,6.0,,4.6,69.9,8.25,32.6,49.8,28.06,31.0
2415,2,24/03/2011,151700,0.2,2.5,7.3,95.5,7.68,5.21,9.3,27.66,39.0
2416,2,24/03/2011,151700,2.0,,7.2,95.2,7.73,8.17,14.1,27.52,40.0
2417,2,24/03/2011,151700,4.0,,6.7,93.3,7.87,18.7,30.2,26.98,30.0
2418,2,24/03/2011,151700,6.0,,6.2,92.6,7.95,32.6,49.9,26.47,18.0
2419,2,24/03/2011,151700,8.0,,6.2,93.8,7.95,34.3,52.1,26.39,14.0
2420,2,14/04/2011,92200,0.2,1.6,6.7,93.7,8.23,27.4,42.6,24.64,5.0
2421,2,14/04/2011,92200,2.0,,6.7,93.7,8.24,27.7,43.0,24.58,5.0
2422,2,14/04/2011,92200,4.0,,6.6,93.6,8.23,28.0,43.5,24.57,6.0
2423,2,14/04/2011,92200,6.0,,6.6,93.6,8.24,28.8,44.5,24.56,7.0
2424,2,14/04/2011,92200,8.0,,6.6,93.8,8.24,28.9,44.7,24.56,7.0
2425,2,14/04/2011,92200,9.5,,6.6,94.4,8.24,29.6,45.7,24.57,8.0
2426,2,26/05/2011,110800,0.2,1.0,7.3,93.5,8.03,24.9,39.0,19.99,5.0
2427,2,26/05/2011,110800,2.0,,6.9,92.8,8.14,31.9,48.8,20.49,6.0
2428,2,26/05/2011,110800,4.0,,6.9,93.5,8.18,34.0,51.7,20.64,8.0
2429,2,26/05/2011,110800,5.0,,6.9,94.0,8.19,34.3,52.1,20.63,10.0
2430,2,9/06/2011,145400,0.2,1.4,7.3,93.5,8.24,27.9,43.3,19.52,8.0
2431,2,9/06/2011,145400,10.0,,7.2,97.0,8.34,34.5,52.3,19.85,10.0
2432,2,9/06/2011,145400,11.0,,7.2,96.7,8.34,34.4,52.3,19.85,11.0
2433,2,9/06/2011,145400,2.0,,7.1,95.0,8.32,33.5,51.0,19.88,6.0
2434,2,9/06/2011,145400,4.0,,7.2,96.9,8.31,34.3,52.1,19.84,7.0
2435,2,9/06/2011,145400,6.0,,7.2,97.2,8.34,34.3,52.1,19.84,8.0
2436,2,9/06/2011,145400,8.0,,7.2,97.2,8.34,34.3,52.1,19.85,9.0
2437,2,5/07/2011,140200,0.2,1.0,7.4,95.6,7.8,31.2,47.9,18.41,8.0
2438,2,5/07/2011,140200,10.0,,7.1,91.5,7.79,33.3,50.7,18.02,14.0
2439,2,5/07/2011,140200,2.0,,7.4,95.0,7.78,31.4,48.1,18.36,9.0
2440,2,5/07/2011,140200,4.0,,7.4,94.5,7.77,31.4,48.2,18.38,9.0
2441,2,5/07/2011,140200,6.0,,7.3,94.0,7.77,31.8,48.6,18.32,12.0
2442,2,5/07/2011,140200,8.0,,7.2,93.0,7.78,32.6,49.8,18.14,11.0
2443,2,2/08/2011,112300,0.2,0.9,7.7,100.3,8.17,33.8,51.5,18.07,3.0
2444,2,2/08/2011,112300,10.0,,7.8,100.8,8.19,35.5,53.7,17.43,5.0
2445,2,2/08/2011,112300,11.5,,7.8,100.5,8.19,35.5,53.7,17.42,8.0
2446,2,2/08/2011,112300,2.0,,7.8,101.2,8.19,34.5,52.4,17.83,4.0
2447,2,2/08/2011,112300,4.0,,7.8,101.3,8.19,35.0,53.0,17.67,4.0
2448,2,2/08/2011,112300,6.0,,7.8,101.3,8.19,35.3,53.5,17.52,4.0
2449,2,2/08/2011,112300,8.0,,7.8,101.1,8.19,35.4,53.6,17.46,5.0
2450,2,27/09/2011,111100,0.2,1.8,6.4,89.7,8.04,34.1,51.9,21.92,13.0
2451,2,27/09/2011,111100,2.0,,6.4,89.5,8.04,34.1,51.9,21.91,13.0
2452,2,27/09/2011,111100,4.0,,6.4,89.5,8.04,34.2,51.9,21.9,18.0
2453,2,27/09/2011,111100,6.0,,6.4,89.7,8.05,34.2,52.0,21.88,18.0
2454,2,27/09/2011,111100,8.0,,6.4,89.6,8.05,34.3,52.0,21.86,44.0
2455,2,26/10/2011,90900,0.2,0.9,6.7,98.3,8.05,35.9,54.2,24.31,7.6
2456,2,26/10/2011,90900,10.0,,6.6,95.9,8.06,35.9,54.3,24.02,14.8
2457,2,26/10/2011,90900,2.0,,6.7,97.8,8.06,35.9,54.3,24.15,8.3
2458,2,26/10/2011,90900,4.0,,6.6,97.0,8.06,35.9,54.3,24.04,12.0
2459,2,26/10/2011,90900,6.0,,6.6,96.6,8.06,35.9,54.3,24.02,12.6
2460,2,26/10/2011,90900,8.0,,6.6,96.4,8.06,35.9,54.3,24.02,13.4
2461,2,24/11/2011,140900,0.2,1.1,6.5,99.3,7.86,31.7,48.6,27.91,2.0
2462,2,24/11/2011,140900,2.0,,6.5,99.6,7.86,31.8,48.7,27.85,2.0
2463,2,24/11/2011,140900,4.0,,6.5,99.4,7.89,32.7,50.0,27.77,5.0
2464,2,24/11/2011,140900,6.0,,6.5,99.0,7.92,33.7,51.3,27.51,6.0
2465,2,24/11/2011,140900,7.0,,6.4,97.7,7.95,34.2,52.0,27.36,9.0
2466,2,13/12/2011,115300,0.2,4.8,7.0,93.2,7.91,9.05,15.5,27.88,13.0
2467,2,13/12/2011,115300,10.0,,5.9,88.2,8.09,35.4,53.6,25.91,10.0
2468,2,13/12/2011,115300,2.0,,6.3,90.3,8.04,24.4,38.4,26.42,8.8
2469,2,13/12/2011,115300,4.0,,6.0,89.5,8.06,33.8,51.4,26.1,8.9
2470,2,13/12/2011,115300,6.0,,6.0,89.5,8.07,34.9,52.9,26.0,8.9
2471,2,13/12/2011,115300,8.0,,5.9,88.6,8.09,35.1,53.2,25.94,9.5
2472,2,9/01/2012,123400,0.2,0.5,6.3,95.3,8.07,33.3,50.7,27.46,5.1
2473,2,9/01/2012,123400,2.0,,6.2,94.8,8.07,33.3,50.8,27.43,6.2
2474,2,9/01/2012,123400,4.0,,6.2,94.6,8.07,33.3,50.8,27.42,8.1
2475,2,9/01/2012,123400,6.0,,6.2,94.5,8.07,33.5,51.0,27.44,10.1
2476,2,9/01/2012,123400,8.0,,6.2,94.5,8.07,33.5,51.1,27.48,12.7
2477,2,6/02/2012,111600,0.2,0.9,5.5,81.6,7.97,25.8,40.4,28.37,10.9
2478,2,6/02/2012,111600,2.0,,5.4,81.0,7.99,27.1,42.2,28.08,17.7
2479,2,6/02/2012,111600,4.0,,5.4,81.1,8.01,27.7,43.0,28.02,21.7
2480,2,6/02/2012,111600,6.0,,5.5,82.0,8.03,29.1,45.0,27.98,28.7
2481,2,6/02/2012,111600,8.0,,5.5,83.6,8.06,29.9,46.0,27.97,40.3
2482,2,6/03/2012,124900,0.2,0.9,6.1,85.4,7.89,18.7,30.2,27.66,10.0
2483,2,6/03/2012,124900,2.0,,6.0,85.1,7.9,19.5,31.4,27.62,11.0
2484,2,6/03/2012,124900,4.0,,5.8,85.3,7.96,26.1,40.7,27.38,11.0
2485,2,6/03/2012,124900,6.0,,5.9,87.9,8.02,31.2,47.9,27.17,12.0
2486,2,6/03/2012,124900,8.0,,6.0,90.1,8.04,32.4,49.6,27.11,12.0
2487,2,5/04/2012,90800,0.2,0.9,6.4,92.1,7.99,29.9,46.0,25.47,6.1
2488,2,5/04/2012,90800,10.0,,6.3,92.6,8.04,32.3,49.4,25.31,16.8
2489,2,5/04/2012,90800,11.5,,6.1,89.6,8.03,32.5,49.6,25.3,18.0
2490,2,5/04/2012,90800,2.0,,6.4,92.1,8.01,30.5,47.0,25.42,10.7
2491,2,5/04/2012,90800,4.0,,6.3,92.0,8.01,30.9,47.5,25.4,11.2
2492,2,5/04/2012,90800,6.0,,6.3,92.3,8.02,31.5,48.3,25.37,10.7
2493,2,5/04/2012,90800,8.0,,6.3,92.7,8.04,32.2,49.3,25.31,11.9
2494,2,3/05/2012,73600,0.2,1.1,6.7,94.2,8.22,33.2,50.5,22.86,5.0
2495,2,3/05/2012,73600,2.0,,6.7,94.0,8.22,33.3,50.7,22.9,5.2
2496,2,3/05/2012,73600,4.0,,6.7,94.1,8.22,33.4,50.9,22.93,5.6
2497,2,3/05/2012,73600,6.0,,6.7,94.3,8.23,33.7,51.3,23.0,6.7
2498,2,3/05/2012,73600,8.0,,6.7,94.7,8.24,34.2,51.9,23.13,8.4
2499,2,6/06/2012,112300,0.2,0.6,7.2,93.2,7.99,29.8,46.0,19.4,15.3
2500,2,6/06/2012,112300,2.0,,7.2,92.8,8.0,29.8,46.0,19.39,15.6
2501,2,6/06/2012,112300,4.0,,7.1,93.1,8.03,31.0,47.6,19.35,17.4
2502,2,6/06/2012,112300,6.0,,7.0,92.1,8.05,32.3,49.4,19.33,36.6
2503,2,6/06/2012,112300,8.0,,6.9,91.8,8.06,33.4,50.9,19.33,70.8
2504,2,6/06/2012,112300,9.0,,6.9,91.7,8.07,33.4,51.0,19.32,99.3
2505,2,2/07/2012,104000,0.2,1.5,7.5,93.3,8.09,25.4,39.7,18.43,10.0
2506,2,2/07/2012,104000,2.0,,7.4,92.5,8.12,26.8,41.7,18.34,12.0
2507,2,2/07/2012,104000,4.0,,7.4,93.1,8.14,28.6,44.2,18.36,13.0
2508,2,2/07/2012,104000,6.0,,7.3,93.7,8.17,30.5,47.0,18.46,11.0
2509,2,2/07/2012,104000,8.0,,7.3,94.3,8.19,32.3,49.3,18.45,11.0
2510,2,30/07/2012,112900,0.2,0.6,7.8,95.1,7.97,24.5,38.5,17.94,2.9
2511,2,30/07/2012,112900,2.0,,7.8,95.3,7.99,26.0,40.7,17.69,4.0
2512,2,30/07/2012,112900,4.0,,7.7,96.0,8.01,29.3,45.2,17.62,3.9
2513,2,30/07/2012,112900,6.0,,7.6,96.6,8.03,31.1,47.7,17.63,3.5
2514,2,30/07/2012,112900,8.0,,7.7,97.6,8.05,32.8,50.0,17.58,5.9
2515,2,3/09/2012,122900,0.2,1.2,7.4,100.2,8.07,33.6,51.2,20.21,3.9
2516,2,3/09/2012,122900,2.0,,7.3,98.3,7.97,33.8,51.5,20.05,4.5
2517,2,3/09/2012,122900,4.0,,7.3,97.6,7.95,34.0,51.7,19.92,5.3
2518,2,3/09/2012,122900,6.0,,7.2,96.8,7.94,34.3,52.1,19.81,5.2
2519,2,3/09/2012,122900,8.0,,7.2,96.6,7.94,34.4,52.3,19.74,4.7
2520,2,3/10/2012,112900,0.2,1.2,7.1,98.6,8.17,34.3,52.1,21.8,5.0
2521,2,3/10/2012,112900,2.0,,7.1,98.6,8.17,34.3,52.1,21.78,5.0
2522,2,3/10/2012,112900,4.0,,7.1,98.2,8.17,34.3,52.1,21.76,11.0
2523,2,3/10/2012,112900,6.0,,7.1,98.0,8.2,34.6,52.5,21.58,6.0
2524,2,3/10/2012,112900,8.0,,7.0,97.8,8.2,34.6,52.5,21.56,6.0
2525,2,3/10/2012,112900,9.0,,7.0,97.7,8.2,34.6,52.5,21.56,8.0
2526,2,5/11/2012,144400,0.2,1.2,7.1,103.3,8.05,34.7,52.6,24.65,9.0
2527,2,5/11/2012,144400,10.0,,6.7,96.6,8.07,35.1,53.2,23.81,9.8
2528,2,5/11/2012,144400,11.0,,6.7,96.3,8.07,35.2,53.3,23.79,11.3
2529,2,5/11/2012,144400,2.0,,7.0,101.8,8.05,34.7,52.7,24.36,9.0
2530,2,5/11/2012,144400,4.0,,6.9,101.1,8.05,34.7,52.7,24.32,8.7
2531,2,5/11/2012,144400,6.0,,6.9,100.0,8.06,34.8,52.8,24.16,9.0
2532,2,5/11/2012,144400,8.0,,6.8,97.8,8.07,35.1,53.1,23.85,9.8
2533,2,11/12/2012,85600,0.2,1.3,6.0,91.0,7.83,34.9,53.0,26.93,6.9
2534,2,11/12/2012,85600,10.0,,5.8,87.9,7.84,35.0,53.0,26.88,14.0
2535,2,11/12/2012,85600,2.0,,6.0,90.9,7.83,34.9,52.9,26.92,9.5
2536,2,11/12/2012,85600,4.0,,6.0,90.7,7.83,34.9,53.0,26.91,10.3
2537,2,11/12/2012,85600,6.0,,6.0,90.8,7.84,35.0,53.0,26.9,10.3
2538,2,11/12/2012,85600,8.0,,6.0,90.8,7.84,35.1,53.1,26.88,12.2
2539,2,22/01/2013,85700,0.2,1.2,5.7,89.1,7.93,35.9,54.2,28.62,1.5
2540,2,22/01/2013,85700,2.0,,5.6,88.5,7.93,35.9,54.2,28.6,1.8
2541,2,22/01/2013,85700,4.0,,5.6,88.2,7.93,35.9,54.2,28.59,1.6
2542,2,22/01/2013,85700,6.0,,5.6,87.9,7.93,35.9,54.2,28.59,1.5
2543,2,22/01/2013,85700,7.0,,5.6,87.5,7.93,35.9,54.2,28.59,3.3
2544,2,18/02/2013,145600,0.2,0.7,6.6,87.6,8.02,12.8,21.4,25.79,8.4
2545,2,18/02/2013,145600,2.0,,6.0,87.5,8.23,30.4,46.8,26.08,5.6
2546,2,18/02/2013,145600,4.0,,5.9,88.2,8.25,32.5,49.7,26.07,5.3
2547,2,18/02/2013,145600,6.0,,6.0,88.7,8.26,32.7,49.9,26.04,5.3
2548,2,19/03/2013,73800,0.2,0.4,7.0,89.5,7.83,9.57,16.3,24.72,26.8
2549,2,19/03/2013,73800,2.0,,6.9,89.0,7.88,11.6,19.4,24.9,27.0
2550,2,19/03/2013,73800,4.0,,6.1,88.9,8.05,31.1,47.7,25.84,11.8
2551,2,19/03/2013,73800,6.0,,6.1,89.4,8.07,32.3,49.3,25.91,6.9
2552,2,16/04/2013,152900,0.2,1.7,7.3,102.7,8.13,26.6,41.4,24.87,1.8
2553,2,16/04/2013,152900,2.0,,7.1,100.2,8.16,29.1,45.0,23.99,2.8
2554,2,16/04/2013,152900,4.0,,7.0,98.8,8.17,31.2,47.9,23.85,4.1
2555,2,16/04/2013,152900,6.0,,6.8,96.4,8.17,32.3,49.4,23.8,8.3
2556,2,21/05/2013,70100,0.2,0.4,6.4,84.5,8.1,30.3,46.6,20.31,4.6
2557,2,21/05/2013,70100,10.0,,6.5,88.1,8.16,32.9,50.2,21.03,13.1
2558,2,21/05/2013,70100,2.0,,6.4,84.4,8.11,30.5,46.9,20.43,5.2
2559,2,21/05/2013,70100,4.0,,6.4,87.0,8.14,32.3,49.4,20.96,6.1
2560,2,21/05/2013,70100,6.0,,6.5,88.0,8.16,32.7,49.9,21.01,9.4
2561,2,21/05/2013,70100,8.0,,6.5,88.2,8.16,32.8,50.1,21.03,11.0
2562,2,24/06/2013,135200,0.2,1.0,7.0,84.0,7.87,18.8,30.4,18.64,8.6
2563,2,24/06/2013,135200,2.0,,6.9,84.0,7.88,20.4,32.7,18.67,10.0
2564,2,24/06/2013,135200,4.0,,6.8,83.9,7.92,24.5,38.6,18.62,11.4
2565,2,24/06/2013,135200,6.0,,6.7,84.6,7.97,28.9,44.7,18.63,13.0
2566,2,25/07/2013,125300,0.2,1.2,7.1,93.7,7.92,34.1,51.8,18.7,7.7
2567,2,25/07/2013,125300,2.0,,7.1,93.3,7.93,34.1,51.8,18.68,8.2
2568,2,25/07/2013,125300,4.0,,7.1,92.8,7.95,34.4,52.2,18.55,9.6
2569,2,25/07/2013,125300,6.0,,7.1,92.6,7.96,34.7,52.6,18.42,11.1
2570,2,19/08/2013,110500,0.2,0.8,6.7,90.7,7.87,31.8,48.7,21.2,4.0
2571,2,19/08/2013,110500,2.5,,6.7,90.3,7.88,31.9,48.8,21.11,7.2
2572,2,19/08/2013,110500,4.0,,6.6,89.6,7.88,32.0,49.0,21.08,7.5
2573,2,19/08/2013,110500,6.0,,6.6,89.6,7.89,32.1,49.1,21.08,6.7
2574,2,19/08/2013,110500,8.0,,6.6,89.6,7.89,32.2,49.2,21.1,10.0
2575,2,19/08/2013,110500,9.0,,6.6,89.6,7.89,32.2,49.3,21.1,12.0
2576,2,16/09/2013,113900,0.2,1.1,6.5,92.6,7.93,32.1,49.1,23.78,2.4
2577,2,16/09/2013,113900,2.0,,6.4,91.3,7.94,32.7,50.0,23.53,3.3
2578,2,16/09/2013,113900,4.0,,6.3,90.0,7.95,33.1,50.5,23.47,5.4
2579,2,16/09/2013,113900,5.0,,6.2,88.6,7.95,33.4,50.9,23.45,9.9
2580,2,15/10/2013,71300,0.2,1.5,6.3,91.3,8.09,35.6,53.8,23.66,3.2
2581,2,15/10/2013,71300,2.0,,6.3,91.3,8.11,35.7,54.0,23.66,3.6
2582,2,15/10/2013,71300,4.0,,6.3,91.5,8.13,36.0,54.3,23.63,4.0
2583,2,15/10/2013,71300,6.0,,6.3,91.7,8.15,36.1,54.5,23.62,4.9
2584,2,15/10/2013,71300,7.0,,6.3,91.8,8.15,36.1,54.5,23.62,5.4
2585,2,21/11/2013,111700,0.2,2.1,6.8,100.2,8.01,27.9,43.3,27.39,3.0
2586,2,21/11/2013,111700,2.0,,6.8,100.8,8.05,31.8,48.7,26.66,3.7
2587,2,21/11/2013,111700,4.0,,6.4,96.2,8.07,35.0,53.0,26.19,5.4
2588,2,21/11/2013,111700,6.0,,6.2,93.3,8.06,35.6,53.8,26.19,8.0
2589,2,21/11/2013,111700,8.0,,6.1,92.8,8.06,35.6,53.8,26.19,7.6
2590,2,19/12/2013,120500,0.2,2.3,6.8,101.4,8.0,34.0,51.8,26.18,5.7
2600,3,12/08/1993,94000,0.2,,6.8,89.8,8.27,34.3,52.2,19.0,4.0
2601,3,12/08/1993,94000,2.0,,6.8,89.3,8.3,34.6,52.5,18.9,6.0
2602,3,12/08/1993,94000,4.0,,6.7,89.3,8.33,35.0,53.0,18.9,7.0
2603,3,16/09/1993,123900,0.2,,6.4,89.7,8.02,33.8,51.4,22.4,12.0
2604,3,16/09/1993,123900,2.0,,6.3,88.9,8.03,33.9,51.6,22.4,21.0
2605,3,16/09/1993,123900,4.0,,6.3,88.0,8.04,34.0,51.6,22.4,56.0
2606,3,14/10/1993,103700,0.2,,6.1,86.2,8.02,35.4,53.6,22.3,17.0
2607,3,14/10/1993,103700,2.0,,6.1,85.6,8.02,35.4,53.6,22.3,19.0
2608,3,14/10/1993,103700,4.0,,6.1,85.5,8.02,35.4,53.6,22.3,38.0
2609,3,11/11/1993,102600,0.2,,6.5,93.9,8.06,28.4,43.9,25.9,8.0
2610,3,11/11/1993,102600,2.0,,6.1,88.8,8.06,29.7,45.8,25.7,22.0
2611,3,11/11/1993,102600,4.0,,6.0,87.0,8.07,30.0,46.2,25.7,40.0
2612,3,9/12/1993,100900,0.2,,6.0,86.1,8.43,27.2,42.3,26.1,10.0
2613,3,9/12/1993,100900,2.0,,5.8,84.4,8.43,28.9,44.7,26.1,12.0
2614,3,13/01/1994,105700,0.2,,6.1,96.4,8.26,36.2,54.7,29.0,14.0
2615,3,13/01/1994,105700,2.0,,6.1,96.2,8.26,36.4,55.0,28.9,13.0
2616,3,13/01/1994,105700,4.0,,6.0,95.4,8.26,36.4,54.9,28.9,15.0
2617,3,10/02/1994,113600,0.2,,6.5,98.6,8.12,33.3,50.8,27.5,7.0
2618,3,10/02/1994,113600,2.0,,6.4,98.0,8.13,33.9,51.5,27.1,13.0
2619,3,10/02/1994,113600,4.0,,6.3,96.5,8.14,34.1,51.8,27.1,35.0
2620,3,10/03/1994,125600,0.2,,5.5,71.2,7.51,4.99,8.93,26.9,117.0
2621,3,10/03/1994,125600,2.0,,5.4,72.1,7.61,11.3,19.0,26.8,158.0
2622,3,10/03/1994,125600,4.0,,5.6,79.8,8.12,22.3,35.3,26.7,118.0
2624,3,21/04/1994,124200,2.0,,6.8,95.9,8.35,31.7,48.5,23.4,3.0
2625,3,21/04/1994,124200,4.0,,6.3,89.4,8.34,33.2,50.6,23.1,29.0
2626,3,19/05/1994,140100,0.2,,8.1,112.8,8.34,33.8,51.4,22.3,6.0
2627,3,19/05/1994,140100,2.0,,7.6,106.3,8.35,34.6,52.5,21.9,9.0
2628,3,19/05/1994,140100,4.0,,7.5,105.2,8.35,34.6,52.5,21.8,8.0
2629,3,9/06/1994,123400,0.2,,6.6,90.2,7.97,32.4,49.6,21.3,7.0
2630,3,9/06/1994,123400,2.0,,6.6,90.1,7.99,33.1,50.4,21.2,9.0
2631,3,9/06/1994,123400,2.5,,6.6,90.1,8.0,33.1,50.5,21.2,10.0
2632,3,21/07/1994,122100,0.2,,7.0,90.6,8.17,32.8,50.0,18.3,3.0
2633,3,21/07/1994,122100,2.0,,7.0,90.9,8.19,33.1,50.5,18.1,4.0
2634,3,21/07/1994,122100,3.5,,7.1,91.7,8.19,33.3,50.7,18.0,6.0
2635,3,18/08/1994,125600,0.2,,7.4,96.6,8.61,33.2,50.6,18.7,5.0
2636,3,18/08/1994,125600,2.0,,7.5,97.0,8.63,33.4,50.9,18.4,5.0
2637,3,18/08/1994,125600,3.0,,7.5,96.8,8.63,33.5,51.1,18.3,8.0
2638,3,15/09/1994,125000,0.2,,8.1,114.3,8.4,34.3,52.0,22.7,4.0
2639,3,15/09/1994,125000,2.0,,8.1,114.5,8.41,34.4,52.2,22.6,4.0
2640,3,15/09/1994,125000,4.0,,7.8,109.4,8.41,34.5,52.4,22.2,6.0
2641,3,18/10/1994,104300,0.2,,6.3,91.1,8.11,36.3,54.7,23.3,6.0
2642,3,18/10/1994,104300,2.0,,6.3,91.2,8.11,36.4,55.0,23.2,11.0
2643,3,18/10/1994,104300,4.0,,6.2,90.2,8.12,36.4,55.0,23.2,12.0
2644,3,17/11/1994,123800,0.2,,6.3,97.2,8.04,36.4,54.9,27.3,8.0
2645,3,17/11/1994,123800,2.0,,6.3,96.8,8.04,36.5,55.0,27.3,9.0
2646,3,17/11/1994,123800,3.0,,6.2,96.2,8.04,36.5,55.1,27.3,17.0
2647,3,13/12/1994,93700,0.2,,6.2,93.6,8.21,36.9,55.6,26.0,3.0
2648,3,13/12/1994,93700,2.0,,6.2,93.5,8.22,37.1,55.9,25.9,5.0
2649,3,13/12/1994,93700,4.0,,6.1,92.1,8.23,37.2,55.9,25.9,5.0
2650,3,13/12/1994,93700,5.0,,6.0,91.8,8.23,37.1,55.9,25.9,5.0
2651,3,19/01/1995,123500,0.2,,5.8,90.9,8.42,38.2,57.3,28.0,11.0
2652,3,19/01/1995,123500,2.0,,5.8,91.4,8.42,38.2,57.3,28.0,14.0
2653,3,19/01/1995,123500,4.0,,5.8,91.0,8.42,38.2,57.2,28.0,15.0
2654,3,14/02/1995,102400,0.2,,5.9,79.7,7.85,22.0,34.9,24.2,42.0
2655,3,14/02/1995,102400,2.0,,5.8,80.7,7.93,27.5,42.7,24.5,53.0
2656,3,14/02/1995,102400,3.0,,5.7,80.8,7.99,29.3,45.2,24.6,78.0
2657,3,16/03/1995,120200,0.2,,6.4,95.1,8.2,32.8,50.0,26.1,11.0
2658,3,16/03/1995,120200,2.0,,6.5,96.5,8.2,33.0,50.4,26.0,18.0
2659,3,16/03/1995,120200,4.0,,6.5,96.5,8.2,33.2,50.6,25.9,32.0
2660,3,5/04/1995,131400,0.2,,6.1,93.3,8.58,34.5,52.4,26.8,4.0
2661,3,5/04/1995,131400,2.0,,6.2,94.7,8.58,34.6,52.5,26.8,4.0
2662,3,5/04/1995,131400,4.0,,6.0,91.4,8.57,34.8,52.8,26.7,4.0
2663,3,11/05/1995,94300,0.2,,6.8,92.8,8.07,33.9,51.6,21.0,4.0
2664,3,11/05/1995,94300,2.0,,6.8,93.0,8.05,34.4,52.3,21.0,6.0
2665,3,11/05/1995,94300,3.0,,6.8,93.5,8.05,34.5,52.4,21.0,5.0
2666,3,31/05/1995,120300,0.2,,7.3,99.8,8.41,35.1,53.2,20.7,2.0
2667,3,31/05/1995,120300,2.0,,7.3,99.8,8.41,35.3,53.5,20.6,2.0
2668,3,31/05/1995,120300,4.0,,7.1,97.9,8.41,35.4,53.6,20.6,3.0
2669,3,13/07/1995,124700,0.2,,7.0,91.3,8.33,34.6,52.5,18.3,5.0
2670,3,13/07/1995,124700,2.0,,6.9,90.7,8.31,34.7,52.6,18.3,4.0
2671,3,13/07/1995,124700,3.0,,6.9,90.8,8.3,34.7,52.6,18.3,5.0
2672,3,8/08/1995,102100,0.2,,6.7,83.7,8.25,35.7,54.0,15.9,5.0
2673,3,8/08/1995,102100,2.0,,6.8,85.3,8.23,35.7,54.0,15.9,4.0
2674,3,8/08/1995,102100,3.5,,6.8,85.1,8.22,35.7,54.0,15.9,4.0
2675,3,14/09/1995,111200,0.2,,6.9,96.4,8.17,36.2,54.6,21.4,4.0
2676,3,14/09/1995,111200,2.0,,6.9,96.2,8.17,36.4,54.9,21.3,5.0
2677,3,14/09/1995,111200,4.0,,7.0,97.9,8.18,36.4,54.9,21.3,6.0
2678,3,10/10/1995,104700,0.2,,6.2,87.8,8.4,36.2,54.6,22.1,5.0
2679,3,10/10/1995,104700,2.0,,6.2,87.8,8.4,36.2,54.7,22.2,5.0
2680,3,10/10/1995,104700,4.0,,6.3,89.1,8.4,36.3,54.7,22.0,12.0
2681,3,16/11/1995,122500,0.2,,6.4,98.4,8.2,36.5,55.0,26.6,1.0
2682,3,16/11/1995,122500,2.0,,6.3,96.3,8.21,36.9,55.6,26.3,2.0
2683,3,16/11/1995,122500,4.0,,6.2,94.8,8.2,37.1,55.8,26.2,3.0
2684,3,16/11/1995,122500,5.5,,6.2,94.6,8.2,37.1,55.8,26.2,3.0
2685,3,7/12/1995,110200,0.2,,5.9,88.6,8.28,31.4,48.2,27.7,24.0
2686,3,7/12/1995,110200,2.0,,5.8,86.8,8.28,31.7,48.6,27.4,36.0
2687,3,7/12/1995,110200,4.0,,5.7,86.7,8.3,33.1,50.5,27.3,43.0
2688,3,18/01/1996,133200,0.2,,6.1,79.9,7.4,4.94,8.85,28.1,46.0
2689,3,18/01/1996,133200,2.0,,5.9,78.9,7.39,9.72,16.6,27.7,110.0
2690,3,18/01/1996,133200,3.0,,5.7,78.7,7.6,14.0,23.2,27.5,132.0
2691,3,6/02/1996,103300,0.2,,6.3,94.8,8.25,22.7,35.9,30.1,7.0
2692,3,6/02/1996,103300,2.0,,5.7,88.7,8.28,33.0,50.4,29.2,10.0
2693,3,6/02/1996,103300,4.0,,5.5,87.5,8.29,34.0,51.7,29.3,14.0
