Timestamp,Record,Chlugl,Depthm,DOmgL,DOPerSat,fDOMQSU,fDOMRFU,pH,Salinitypsu,SpCondmS,TemperatureDegC,TurbNTU
2024-02-28 19:05:42,2831,14.25,0.074,7.74,106.52,66.13,22.04,8.03,7.21,12.666,30.028,5.7
2024-02-28 19:35:42,2832,18.78,0.078,7.7,106.67,63.66,21.22,7.99,7.99,13.919,30.135,5.77
2024-02-28 20:05:42,2833,11.53,0.083,7.09,98.77,62.29,20.76,7.9,9.07,15.648,30.099,4.84
2024-02-28 20:35:42,2834,8.38,0.085,6.96,97.59,59.7,19.9,7.89,10.29,17.576,30.139,4.19
2024-02-28 21:05:42,2835,5.3,0.087,6.58,92.96,56.55,18.85,7.85,11.78,19.901,30.043,4.25
2024-02-28 21:35:42,2836,5.25,0.087,6.4,90.6,55.37,18.46,7.84,12.5,21.008,29.937,3.37
2024-02-28 22:05:42,2837,9.75,0.086,6.72,93.71,59.11,19.7,7.86,10.5,17.894,29.754,3.77
2024-02-28 22:35:42,2838,5.75,0.085,6.54,91.94,56.35,18.78,7.86,11.86,20.014,29.771,2.87
2024-02-28 23:05:42,2839,4.63,0.083,6.47,91.23,56.64,18.88,7.86,12.09,20.371,29.818,2.25
2024-02-28 23:35:42,2840,5.28,0.08,6.22,88.11,53.67,17.89,7.83,13.5,22.533,29.699,1.83
2024-02-29 00:05:42,2841,10.95,0.076,5.87,83.67,50.57,16.86,7.8,14.82,24.542,29.573,2.37
2024-02-29 00:35:42,2842,2.62,0.076,5.89,83.56,51.53,17.18,7.81,14.51,24.064,29.407,2.83
2024-02-29 01:05:42,2843,3.4,0.073,5.93,83.73,52.5,17.5,7.81,13.87,23.093,29.317,2.89
2024-02-29 01:35:42,2844,6.08,0.071,5.92,83.7,51.67,17.22,7.81,14.22,23.625,29.322,2.96
2024-02-29 02:05:42,2845,2.54,0.069,5.83,82.16,53.12,17.71,7.79,13.73,22.872,29.296,3.41
2024-02-29 02:35:42,2846,2.42,0.068,5.96,82.95,57.95,19.32,7.79,11.89,20.045,29.186,3.42
2024-02-29 03:05:42,2847,2.15,0.065,6.05,83.69,60.77,20.26,7.79,10.78,18.32,29.102,4.18
2024-02-29 03:35:42,2848,2.32,0.065,6.14,84.29,62.28,20.76,7.78,9.82,16.818,28.991,4.76
2024-02-29 04:05:42,2849,2.76,0.065,6.2,84.52,64.21,21.4,7.79,8.98,15.487,28.905,4.89
2024-02-29 04:35:42,2850,3.62,0.066,6.1,83.22,63.56,21.19,7.76,8.97,15.462,28.881,5.86
2024-02-29 05:05:42,2851,2.93,0.068,6.09,82.56,64.3,21.43,7.75,8.47,14.662,28.739,6.28
2024-02-29 05:35:42,2852,2.64,0.071,6.11,82.68,65.51,21.84,7.73,8.2,14.241,28.67,5.24
2024-02-29 06:05:42,2853,3.27,0.074,6.08,81.86,66.2,22.07,7.73,7.9,13.742,28.52,5.57
2024-02-29 06:35:42,2854,3.45,0.078,6.17,83.01,66.74,22.25,7.74,7.87,13.702,28.504,4.77
2024-02-29 07:05:42,2855,3.33,0.082,5.85,79.87,64.85,21.62,7.72,8.9,15.355,28.962,4.08
2024-02-29 07:35:42,2856,3.97,0.083,5.91,81.02,63.53,21.18,7.72,9.45,16.236,29.02,3.75
2024-02-29 08:05:42,2857,3.97,0.085,5.96,81.61,62.52,20.84,7.72,9.66,16.568,28.924,3.92
2024-02-29 08:35:42,2858,3.11,0.086,5.99,82.48,61.31,20.44,7.75,10.09,17.234,29.062,4.47
2024-02-29 09:05:42,2859,2.8,0.085,5.91,81.9,59.63,19.88,7.76,11.03,18.712,29.203,3.85
2024-02-29 09:35:42,2860,2.19,0.086,5.8,80.85,57.63,19.21,7.75,11.9,20.07,29.281,4.02
2024-02-29 10:05:42,2861,2.99,0.089,6.1,84.95,58.45,19.48,7.78,10.8,18.367,29.52,3.01
2024-02-29 10:35:42,2862,4.03,0.087,6.19,86.53,57.84,19.28,7.79,10.96,18.615,29.674,3.37
2024-02-29 11:05:42,2863,3,0.082,6.22,87.21,57.17,19.06,7.82,12.1,20.382,29.554,1.95
2024-02-29 11:35:42,2864,2.27,0.078,6.23,87.8,55.97,18.66,7.82,12.71,21.32,29.606,1.78
2024-02-29 12:05:42,2865,3.06,0.075,5.97,84.97,52.04,17.35,7.8,14.15,23.525,29.694,2.36
2024-02-29 12:35:42,2866,2.16,0.07,6.28,89.62,51.73,17.24,7.84,13.51,22.553,30.075,2.17
2024-02-29 13:05:42,2867,6.42,,0,,51.73,17.24,,0,,,2.17
2024-02-29 13:35:42,2868,2.86,0.061,6.5,92.9,50.73,16.91,7.87,13.23,22.136,30.325,2.83
2024-02-29 14:05:42,2869,2.8,0.058,6.43,92.29,50.07,16.69,7.87,13.81,23.025,30.297,2.61
2024-02-29 14:35:42,2870,2.94,0.055,6.43,92.2,49.9,16.63,7.87,13.89,23.145,30.304,2.79
2024-02-29 15:05:42,2871,4.92,0.054,6.67,95.47,51.72,17.24,7.89,12.85,21.564,30.52,3.29
2024-02-29 15:35:42,2872,4.74,0.054,6.88,97.95,54.17,18.06,7.9,11.17,18.961,30.678,5.2
2024-02-29 16:05:42,2873,6.4,0.052,7.13,100.87,56.84,18.95,7.93,9.92,17.003,30.72,5.58
2024-02-29 16:35:42,2874,6.6,0.051,7.22,101.75,57.08,19.03,7.94,9.44,16.243,30.663,6.68
2024-02-29 17:05:42,2875,7.19,0.052,7.35,103.02,58.2,19.4,7.97,8.82,15.256,30.555,7.32
2024-02-29 17:35:42,2876,7.98,0.053,7.36,102.86,58.94,19.65,7.96,8.49,14.726,30.468,7.99
2024-02-29 18:05:42,2877,6.88,0.055,7.39,102.62,59.94,19.98,7.98,8.01,13.958,30.247,8.64
2024-02-29 18:35:42,2878,6.58,0.058,7.43,102.64,62.56,20.85,7.99,7.56,13.232,30.101,6.77
2024-02-29 19:05:42,2879,5.88,0.061,7.26,100.33,61.49,20.5,7.97,8.04,14.001,29.976,7.15
2024-02-29 19:35:42,2880,5.72,0.063,6.99,97.27,62.74,20.91,7.9,8.52,14.766,30.189,3.63
2024-02-29 20:05:42,2881,5.5,0.066,6.97,97.21,59.72,19.91,7.89,9.17,15.801,30.148,5.04
2024-02-29 20:35:42,2882,6.99,0.067,6.68,93.68,58.33,19.44,7.85,10.22,17.463,30.119,4.64
2024-02-29 21:05:42,2883,4.46,0.068,6.54,92.01,56.37,18.79,7.84,11.17,18.955,30.014,4.15
2024-02-29 21:35:42,2884,4.04,0.068,6.41,90.67,54.5,18.17,7.84,12.34,20.761,29.988,3.53
2024-02-29 22:05:42,2885,2.82,0.066,6.13,87.16,52.23,17.41,7.81,13.55,22.613,29.851,2.69
2024-02-29 22:35:42,2886,3.41,0.062,6.15,87.11,52.59,17.53,7.82,13.37,22.333,29.649,2.67
2024-02-29 23:05:42,2887,3.36,0.062,6.16,86.9,53.62,17.87,7.82,12.93,21.656,29.609,2.79
2024-02-29 23:35:42,2888,2.84,0.06,6.27,88.52,54.55,18.18,7.84,12.87,21.569,29.668,2.15
2024-03-01 00:05:42,2889,2.44,0.059,6.03,85.45,51.75,17.25,7.82,14.08,23.417,29.506,1.93
2024-03-01 00:35:42,2890,2.96,0.057,5.94,84.46,50.48,16.83,7.81,14.74,24.405,29.478,1.95
2024-03-01 01:05:42,2891,2.71,0.057,5.8,82.19,50.35,16.78,7.8,14.77,24.454,29.246,2.77
2024-03-01 01:35:42,2892,2.95,0.052,5.75,81.63,49.41,16.47,7.79,15,24.793,29.261,2.92
2024-03-01 02:05:42,2893,2.89,0.049,5.73,81.16,49.75,16.58,7.79,14.84,24.554,29.221,3.08
2024-03-01 02:35:42,2894,1.99,0.05,5.64,79.92,50.06,16.69,7.77,14.83,24.541,29.235,3.2
2024-03-01 03:05:42,2895,1.68,0.05,5.74,80.49,53.59,17.86,7.77,13.44,22.421,29.063,3.38
2024-03-01 03:35:42,2896,1.82,0.049,5.79,80.44,56.58,18.86,7.76,12.09,20.354,28.956,4.13
2024-03-01 04:05:42,2897,2.01,0,7.04,91.88,18.98,6.33,7.77,1.09,,28.832,
2024-03-01 04:35:42,2898,3.56,0.053,5.95,81.54,60.34,20.11,7.76,10.41,17.73,28.719,4.75
2024-03-01 05:05:42,2899,2.77,0.054,5.94,81.08,60.32,20.11,7.75,10.07,17.192,28.635,5.55
2024-03-01 05:35:42,2900,2.41,0.056,5.97,81.24,61.89,20.63,7.74,9.56,16.401,28.572,4.87
2024-03-01 06:05:42,2901,2.4,0.061,5.91,80.4,61.55,20.52,7.73,9.57,16.416,28.511,5.53
2024-03-01 06:35:42,2902,3.16,0.061,5.95,80.62,62.18,20.73,7.73,9.34,16.05,28.426,5.66
2024-03-01 07:05:42,2903,2.65,0.065,5.98,81.08,62.42,20.81,7.74,9.35,16.055,28.46,5.71
2024-03-01 07:35:42,2904,1.56,0.066,5.56,77.58,56.82,18.94,7.71,12.28,20.651,29.132,2.85
2024-03-01 08:05:42,2905,2.37,0.068,5.74,79.42,59.17,19.72,7.72,10.94,18.563,29.07,2.85
2024-03-01 08:35:42,2906,2.28,0.068,5.86,80.81,58.61,19.54,7.73,10.85,18.421,28.904,3.45
2024-03-01 09:05:42,2907,2.69,0.068,5.87,81.5,57.72,19.24,7.74,11.5,19.446,29.138,3.2
2024-03-01 09:35:42,2908,2.21,0.07,5.82,81.38,55.25,18.42,7.76,12.34,20.744,29.295,3.04
2024-03-01 10:05:42,2909,2.87,0.072,6.05,84.51,56.22,18.74,7.78,11.51,19.469,29.432,3.05
2024-03-01 10:35:42,2910,2.27,0.074,5.8,81.57,54.47,18.16,7.76,12.84,21.522,29.478,3.13
2024-03-01 11:05:42,2911,3.31,0.072,5.98,84.22,54.01,18,7.77,12.46,20.938,29.634,3.33
2024-03-01 11:35:42,2912,2.26,0.067,6.05,85.43,54.11,18.04,7.79,12.88,21.578,29.686,2.41
2024-03-01 12:05:42,2913,4.38,0.065,6.25,88.39,53.94,17.98,7.82,12.69,21.297,29.805,2.01
2024-03-01 12:35:42,2914,2.23,0.06,6.1,86.97,50.48,16.83,7.82,14.36,23.848,29.785,2.17
2024-03-01 13:05:42,2915,2.67,0.055,6.58,93.85,51.05,17.02,7.87,12.74,21.385,30.362,1.76
2024-03-01 13:35:42,2916,2.42,0.05,6.51,93.56,48.87,16.29,7.88,13.79,22.99,30.439,1.88
2024-03-01 14:05:42,2917,3.09,0.048,6.42,92.52,47.38,15.79,7.88,14.86,24.622,30.271,1.59
2024-03-01 14:35:42,2918,3.06,0.045,6.59,94.94,47.37,15.79,7.9,14.28,23.737,30.441,3.16
2024-03-01 15:05:42,2919,2.92,0.045,6.52,94.17,46.72,15.57,7.9,14.8,24.531,30.373,2.99
2024-03-01 15:35:42,2920,2.91,0.043,6.66,96.27,46.6,15.53,7.92,14.8,24.536,30.436,2.49
2024-03-01 16:05:42,2921,3.61,0.043,6.73,97.11,48.14,16.05,7.92,13.9,23.169,30.595,2.88
2024-03-01 16:35:42,2922,3.87,0.044,6.8,97.33,51.01,17,7.9,12.39,20.862,30.607,4.42
2024-03-01 17:05:42,2923,4.68,0.044,6.88,97.95,52.53,17.51,7.91,11.75,19.867,30.506,4.33
2024-03-01 17:35:42,2924,4.95,0.045,6.89,97.77,52.66,17.55,7.9,11.49,19.457,30.391,5.54
2024-03-01 18:05:42,2925,6.33,0.047,6.94,97.76,54.16,18.05,7.91,10.93,18.574,30.2,5.58
2024-03-01 18:35:42,2926,4.76,0.051,7.03,98.2,56.59,18.86,7.94,10.09,17.251,29.954,5.54
2024-03-01 19:05:42,2927,3.93,0.052,6.98,97.34,55.73,18.58,7.93,10.06,17.218,29.893,7.39
2024-03-01 19:35:42,2928,4.25,0.058,6.74,94.64,55.44,18.48,7.89,10.87,18.49,30.008,5.12
2024-03-01 20:05:42,2929,3.7,0.062,6.51,91.93,54.53,18.18,7.84,11.47,19.416,30.128,4.19
2024-03-01 20:35:42,2930,3.7,0.064,6.46,91.31,52.35,17.45,7.83,12.19,20.534,29.923,4.39
2024-03-01 21:05:42,2931,4.89,0.065,6.24,88.57,53.12,17.71,7.81,12.67,21.275,30.063,3.16
2024-03-01 21:35:42,2932,3.1,0.066,6.25,89.1,51.38,17.13,7.83,13.3,22.238,30.104,3.18
2024-03-01 22:05:42,2933,3.84,0.064,6.2,88.77,49.06,16.35,7.83,14.43,23.959,30.022,2.84
2024-03-01 22:35:42,2934,2.82,0.059,6.1,86.83,49.59,16.53,7.82,14.17,23.558,29.75,3.11
2024-03-01 23:05:42,2935,3.2,0.055,6.08,86.25,50.4,16.8,7.8,13.64,22.747,29.722,2.91
2024-03-01 23:35:42,2936,4.11,0.051,6.11,86.94,49.63,16.54,7.83,14.34,23.807,29.681,2.12
2024-03-02 00:05:42,2937,2.55,0.051,6.06,86.53,49.79,16.6,7.82,14.5,24.049,29.764,2.07
2024-03-02 00:35:42,2938,2.18,0.049,5.92,84.57,48.19,16.06,7.82,15.31,25.269,29.544,1.65
2024-03-02 01:05:42,2939,2.85,0.05,5.73,82.14,45.87,15.29,7.81,16.4,26.905,29.444,1.69
2024-03-02 01:35:42,2940,3.87,0.046,5.73,81.44,47.07,15.69,7.8,15.69,25.838,29.095,1.99
2024-03-02 02:05:42,2941,2.3,0.044,5.63,80.11,45.89,15.3,7.8,16.14,26.502,29.106,2.61
2024-03-02 02:35:42,2942,2.17,0.042,5.58,79.6,45.79,15.26,7.8,16.34,26.802,29.159,2.23
2024-03-02 03:05:42,2943,1.8,0.041,5.55,79.13,45.32,15.11,7.79,16.34,26.799,29.088,2.11
2024-03-02 03:35:42,2944,2.21,0.039,5.49,78.11,46.45,15.48,7.79,16.2,26.589,29.055,2.4
2024-03-02 04:05:42,2945,2.04,0.04,5.65,79.38,49.61,16.54,7.77,14.85,24.559,28.768,2.83
2024-03-02 04:35:42,2946,1.69,0.04,5.68,79.11,52.47,17.49,7.77,13.64,22.728,28.655,3.32
2024-03-02 05:05:42,2947,2.37,0.043,5.68,78.9,53.11,17.7,7.76,13.34,22.264,28.586,3.51
2024-03-02 05:35:42,2948,2.06,0.048,5.72,79.21,54.53,18.18,7.76,12.63,21.17,28.573,3.33
2024-03-02 06:05:42,2949,2.46,0.05,5.78,79.59,54.9,18.3,7.75,12.12,20.383,28.434,5.11
2024-03-02 06:35:42,2950,2.31,0.055,5.88,80.37,57.28,19.09,7.76,11.2,18.961,28.26,4.35
2024-03-02 07:05:42,2951,2.46,0.061,5.85,79.92,56.07,18.69,7.75,11.23,19.003,28.285,6.96
2024-03-02 07:35:42,2952,3.1,0.06,5.88,80.32,55.42,18.47,7.75,10.93,18.534,28.319,8.8
2024-03-02 08:05:42,2953,2.6,0.061,5.99,82.03,55.99,18.66,7.77,10.99,18.628,28.482,6.45
2024-03-02 08:35:42,2954,2.2,0.057,5.73,80.08,54.51,18.17,7.76,12.67,21.248,29.133,2.7
2024-03-02 09:05:42,2955,2.05,0.054,5.41,77.18,47.62,15.87,7.74,15.56,25.646,29.42,2.65
2024-03-02 09:35:42,2956,2.48,0.056,5.88,82.29,52.05,17.35,7.73,12.68,21.259,29.241,3.3
2024-03-02 10:05:42,2957,2.78,0.06,6.06,85.15,51.74,17.25,7.78,12.58,21.123,29.48,3.17
2024-03-02 10:35:42,2958,2.89,0.057,6,84.76,50.68,16.89,7.78,13.31,22.241,29.538,2.91
2024-03-02 11:05:42,2959,3.29,0.056,5.72,82.03,46.56,15.52,7.79,15.84,26.077,29.598,2.61
2024-03-02 11:35:42,2960,4.01,0.053,6.3,89.64,49.65,16.55,7.83,13.24,22.142,30.049,2.63
2024-03-02 12:05:42,2961,4.39,0.048,6.11,87.3,47.71,15.9,7.84,15.26,25.204,29.626,1.96
2024-03-02 12:35:42,2962,3.04,0.046,6.52,93.54,48.09,16.03,7.88,13.57,22.656,30.4,2.05
2024-03-02 13:05:42,2963,3.01,0.042,6.65,95.73,47.53,15.84,7.89,13.3,22.25,30.73,2.41
2024-03-02 13:35:42,2964,3.34,0.039,6.48,93.6,46.21,15.4,7.88,14.89,24.667,30.401,1.98
2024-03-02 14:05:42,2965,4.64,0.037,6.7,97.23,45.87,15.29,7.91,14.54,24.151,30.728,2.32
2024-03-02 14:35:42,2966,5.21,0.036,6.77,98.64,44.96,14.99,7.94,15.13,25.035,30.839,2.32
2024-03-02 15:05:42,2967,5.27,0.035,6.67,97.29,43.58,14.53,7.93,15.8,26.044,30.691,2.01
2024-03-02 15:35:42,2968,3.83,0.033,6.69,97.75,42.55,14.18,7.94,15.88,26.161,30.699,4.18
2024-03-02 16:05:42,2969,5.11,0.032,6.72,97.96,43.3,14.43,7.94,15.89,26.179,30.613,2.54
2024-03-02 16:35:42,2970,5.04,0.03,6.92,100.6,44.97,14.99,7.96,14.41,23.951,30.943,3.23
2024-03-02 17:05:42,2971,6.06,0.029,6.99,101.15,47.04,15.68,7.96,13.32,22.288,31.024,4.51
2024-03-02 17:35:42,2972,5.66,0.032,6.96,100.55,47.9,15.97,7.95,13.19,22.088,30.924,4.01
2024-03-02 18:05:42,2973,5.92,0.014,6.95,100.02,48.2,16.07,7.96,12.92,21.677,30.797,4.79
2024-03-02 18:35:42,2974,12.14,0.039,6.9,99.08,49.05,16.35,7.94,12.68,21.298,30.704,4.67
2024-03-02 19:05:42,2975,5.3,0.04,6.8,97.29,49.15,16.38,7.93,12.67,21.291,30.555,6.08
2024-03-02 19:35:42,2976,4.64,0.043,6.83,97.17,50.65,16.88,7.93,12.26,20.649,30.35,4.78
2024-03-02 20:05:42,2977,4.66,0.047,6.64,94.65,51.2,17.07,7.9,12.48,20.989,30.347,4.26
2024-03-02 20:35:42,2978,4.67,0.051,6.48,92.28,50.49,16.83,7.87,12.8,21.472,30.176,5.11
2024-03-02 21:05:42,2979,4.05,0.054,6.4,91.5,49.34,16.45,7.84,13.35,22.322,30.264,3.56
2024-03-02 21:35:42,2980,4.24,0.053,6.5,92.69,48.46,16.15,7.86,13.41,22.402,30.098,4.02
2024-03-02 22:05:42,2981,5.38,0.052,6.51,93.26,48.92,16.31,7.88,13.89,23.141,30.184,3.39
2024-03-02 22:35:42,2982,4.44,0.049,6.39,91.73,47.01,15.67,7.87,14.59,24.205,30.057,3.35
2024-03-02 23:05:42,2983,3.8,0.046,6.35,91,47.26,15.75,7.87,14.55,24.132,30.008,2.83
2024-03-02 23:35:42,2984,3.73,0.041,6.28,89.7,48.1,16.03,7.84,14.1,23.455,29.909,3.26
2024-03-03 00:05:42,2985,3.86,0.039,6.14,88.52,45.86,15.29,7.84,15.23,25.167,30.101,2.52
2024-03-03 00:35:42,2986,6.17,,0,,45.86,15.29,,0,,,2.52
2024-03-03 01:05:42,2987,4.12,0.035,6.13,88.73,44.22,14.74,7.86,16.17,26.574,30.114,2.26
2024-03-03 01:35:42,2988,3.17,0.03,6.04,87.33,44.64,14.88,7.86,16.16,26.563,30.045,2.07
2024-03-03 02:05:42,2989,3,0.031,5.72,82.91,42.73,14.24,7.83,17.33,28.303,29.741,2.04
2024-03-03 02:35:42,2990,3.28,0.03,5.83,84.09,43.58,14.53,7.84,17.04,27.855,29.529,1.59
2024-03-03 03:05:42,2991,3.15,0.033,5.75,82.45,44.09,14.7,7.82,16.61,27.214,29.388,1.74
2024-03-03 03:35:42,2992,2.59,0.037,5.62,80.77,43.86,14.62,7.8,16.89,27.635,29.404,2.16
2024-03-03 04:05:42,2993,4.75,0.036,5.59,80.21,43.95,14.65,7.8,16.96,27.732,29.284,1.85
2024-03-03 04:35:42,2994,2.65,0.037,5.59,80.04,44.66,14.89,7.8,16.78,27.466,29.234,2.12
2024-03-03 05:05:42,2995,3.17,0.04,5.42,77.8,42.68,14.23,7.77,17.01,27.812,29.32,4.6
2024-03-03 05:35:42,2996,3.04,0.04,5.64,79.74,47.89,15.96,7.78,15.2,25.095,29.014,2.74
2024-03-03 06:05:42,2997,3.91,0.041,5.77,80.68,51.2,17.07,7.78,13.8,22.971,28.792,3.09
2024-03-03 06:35:42,2998,4.24,0.044,5.78,80.55,51.87,17.29,7.78,13.44,22.409,28.688,3.71
2024-03-03 07:05:42,2999,5.01,0.045,5.95,82.2,54.18,18.06,7.79,12.43,20.865,28.523,3.31
2024-03-03 07:35:42,3000,3.86,0.047,5.95,82.24,54.68,18.23,7.78,12.02,20.239,28.672,4.2
2024-03-03 08:05:42,3001,3.86,0.049,6.02,83.23,54.53,18.18,7.78,11.74,19.811,28.754,5.47
2024-03-03 08:35:42,3002,4.96,0.049,6.03,83.72,54.54,18.18,7.79,11.98,20.18,28.983,4.37
2024-03-03 09:05:42,3003,3.07,0.05,5.87,82.55,52.5,17.5,7.78,13.02,21.791,29.381,3.45
2024-03-03 09:35:42,3004,2.73,0.055,5.47,78.28,48.14,16.05,7.74,15.25,25.19,29.724,2.76
2024-03-03 10:05:42,3005,3.5,0.055,5.32,76.79,45.63,15.21,7.74,16.33,26.821,29.876,2.14
2024-03-03 10:35:42,3006,3.41,0.052,5.59,80.29,47.32,15.77,7.75,15.27,25.226,29.944,2.93
2024-03-03 11:05:42,3007,3.36,0.045,5.91,84.64,48.16,16.05,7.79,14.71,24.383,29.882,2.94
2024-03-03 11:35:42,3008,3.98,0.043,6.2,88.61,50.08,16.69,7.82,13.49,22.535,30.153,2.99
2024-03-03 12:05:42,3009,3.99,0.04,5.97,86.07,46.73,15.58,7.81,15.11,24.995,30.181,2.1
2024-03-03 12:35:42,3010,6.7,0.034,6.03,86.98,46.61,15.54,7.8,15.07,24.939,30.254,3.83
2024-03-03 13:05:42,3011,4.3,0.031,5.82,84.31,44.71,14.9,7.78,16.14,26.537,30.106,3.89
2024-03-03 13:35:42,3012,3.97,0.031,5.83,84.64,44.49,14.83,7.79,16.48,27.046,30.157,3.82
2024-03-03 14:05:42,3013,3.85,0.028,6.2,90.13,44.53,14.84,7.84,15.87,26.141,30.419,2.6
2024-03-03 14:35:42,3014,5.67,0.025,6.91,100.22,47.23,15.74,7.93,13.05,21.891,31.226,2.79
2024-03-03 15:05:42,3015,5.32,0.022,6.96,101.19,46.49,15.5,7.95,13.31,22.285,31.283,2.88
2024-03-03 15:35:42,3016,5.31,0.023,6.84,99.49,45.49,15.16,7.92,13.99,23.314,31.105,2.76
2024-03-03 16:05:42,3017,7.04,0.022,6.79,98.72,45.91,15.3,7.93,14.36,23.873,30.979,2.97
2024-03-03 16:35:42,3018,7.26,0.023,7.06,102.31,46.91,15.64,7.97,13.07,21.917,31.165,3.31
2024-03-03 17:05:42,3019,6.8,0.024,7.01,101.29,47.09,15.7,7.96,12.96,21.748,31.064,5.13
2024-03-03 17:35:42,3020,5.93,0.027,6.81,98.45,47.77,15.92,7.94,13.4,22.409,30.884,3.65
2024-03-03 18:05:42,3021,6.16,0.033,7.02,100.84,48.43,16.14,7.97,12.43,20.929,30.846,4.22
2024-03-03 18:35:42,3022,6.24,0.033,6.82,98.07,49.2,16.4,7.94,13.04,21.863,30.725,3.67
2024-03-03 19:05:42,3023,5.7,0.036,6.87,98.52,48.81,16.27,7.95,12.79,21.467,30.635,4.11
2024-03-03 19:35:42,3024,5.44,0.038,6.93,98.74,49.22,16.41,7.94,12.16,20.498,30.455,5.67
2024-03-03 20:05:42,3025,5.12,0.044,7.05,100.09,51.59,17.2,7.98,11.71,19.796,30.36,4.58
2024-03-03 20:35:42,3026,5.27,0.051,6.64,94.91,50.26,16.75,7.91,12.75,21.403,30.485,4.16
2024-03-03 21:05:42,3027,5.44,0.054,6.72,96.08,50.61,16.87,7.91,12.65,21.25,30.53,4.56
2024-03-03 21:35:42,3028,4.84,0.054,6.73,95.74,50.5,16.83,7.92,12.41,20.875,30.309,5.12
2024-03-03 22:05:42,3029,4.8,0.053,6.45,92.11,49.43,16.48,7.85,13.08,21.907,30.273,4.51
2024-03-03 22:35:42,3030,4.94,0.05,6.44,92.34,48.46,16.15,7.86,13.31,22.259,30.414,4.02
2024-03-03 23:05:42,3031,5.15,0.05,6.53,92.8,49.28,16.43,7.88,13.07,21.885,30.022,4.19
2024-03-03 23:35:42,3032,4.65,0.051,6.42,91.82,48.12,16.04,7.88,13.75,22.933,30.146,4.04
2024-03-04 00:05:42,3033,4.44,0.044,6.3,90.33,47.48,15.83,7.87,14.2,23.616,30.147,3.7
2024-03-04 00:35:42,3034,4.41,0.048,6.42,91.65,48.05,16.02,7.89,13.83,23.049,30.018,3.29
2024-03-04 01:05:42,3035,4.21,0.045,6.26,89.8,47.03,15.68,7.87,14.45,23.995,30.086,3.06
2024-03-04 01:35:42,3036,3.76,0.044,6.03,87.05,45.38,15.13,7.84,15.33,25.314,30.168,2.96
2024-03-04 02:05:42,3037,4.24,0.037,6.1,87.8,46.02,15.34,7.84,15.02,24.861,30.152,3.27
2024-03-04 02:35:42,3038,3.74,0.032,5.87,84.53,45.04,15.01,7.81,15.47,25.521,29.97,3.53
2024-03-04 03:05:42,3039,3.29,0.033,5.72,82.81,42.98,14.33,7.82,16.87,27.625,29.829,2.61
2024-03-04 03:35:42,3040,4.06,0.032,6.28,89.18,47.05,15.68,7.88,14.55,24.127,29.449,2.79
2024-03-04 04:05:42,3041,2.76,0.033,5.55,80.11,43.33,14.44,7.79,16.75,27.434,29.688,2.48
2024-03-04 04:35:42,3042,3.42,0.035,5.62,80.8,44.52,14.84,7.8,16.29,26.745,29.63,2.28
2024-03-04 05:05:42,3043,2.76,0.038,5.64,80.98,44.06,14.69,7.8,16.24,26.665,29.606,2.68
2024-03-04 05:35:42,3044,2.6,0.039,5.58,80.22,43.86,14.62,7.79,16.56,27.14,29.502,2.6
2024-03-04 06:05:42,3045,3.8,0.039,5.63,80.35,44.82,14.94,7.79,16.22,26.63,29.162,2.54
2024-03-04 06:35:42,3046,3.72,0.043,5.53,79.06,44.89,14.96,7.78,16.48,27.022,29.178,2.9
2024-03-04 07:05:42,3047,3.82,0.046,5.64,80.21,45.87,15.29,7.79,15.76,25.94,29.109,3.58
2024-03-04 07:35:42,3048,3.44,0.05,5.63,79.99,46.12,15.37,7.78,15.54,25.607,29.158,4.36
2024-03-04 08:05:42,3049,3.88,0.051,5.69,80.63,46.47,15.49,7.79,15.01,24.815,29.182,4.93
2024-03-04 08:35:42,3050,3.64,0.055,5.94,83.41,50.47,16.82,7.8,13.39,22.349,29.192,4.48
2024-03-04 09:05:42,3051,4.44,0.057,5.98,83.78,51.73,17.24,7.81,12.79,21.433,29.208,4.48
2024-03-04 09:35:42,3052,4.24,0.055,6.18,85.88,54.12,18.04,7.82,11.32,19.173,29.233,4.51
2024-03-04 10:05:42,3053,4.66,0.056,6.13,85.82,52.73,17.58,7.82,12.25,20.606,29.369,5.16
2024-03-04 10:35:42,3054,5.5,0.059,5.88,83.14,50.55,16.85,7.8,13.48,22.508,29.6,4.98
2024-03-04 11:05:42,3055,4.84,0.059,5.84,82.95,47.9,15.97,7.79,14.15,23.517,29.648,7.11
2024-03-04 11:35:42,3056,4.39,0.057,5.75,82.38,47.65,15.88,7.78,14.99,24.805,29.854,4.26
2024-03-04 12:05:42,3057,3.74,0.053,5.64,81.33,46.42,15.47,7.77,15.45,25.507,30.105,3.36
2024-03-04 12:35:42,3058,5.16,0.051,5.62,81.22,45.3,15.1,7.76,15.73,25.929,30.154,3.73
2024-03-04 13:05:42,3059,4.8,0.046,5.73,83.01,43.46,14.49,7.79,16.28,26.751,30.052,3.86
2024-03-04 13:35:42,3060,6.16,0.045,6.17,89.05,44.98,14.99,7.8,14.83,24.575,30.337,5.45
2024-03-04 14:05:42,3061,6.99,0.047,6.15,88.76,45.29,15.1,7.83,15.41,25.438,30.192,3.69
2024-03-04 14:35:42,3062,7.47,0.043,6.02,87.18,43.82,14.61,7.83,16.08,26.453,30.108,3.83
2024-03-04 15:05:42,3063,9.66,0.044,6.51,94,45,15,7.87,15.1,24.978,30.257,4.09
