,Timestamp,EXO ChlugL,EXO Depthm,EXO DOmgL,EXO DOPerSat,EXO pH,EXO Salpsu,EXO SpCondmScm,EXO TempC,EXO TurbNTU
2659,2025/1/12 23:50,3.75,0.271,4.04,61.36,7.6,23.0,36.612,30.662,5.0
2660,2025/1/13 0:00,3.78,0.272,3.98,60.38,7.59,22.81,36.327,30.644,5.02
2661,2025/1/13 0:10,3.65,0.272,4.05,61.14,7.59,22.47,35.835,30.483,4.8
2662,2025/1/13 0:20,3.65,0.269,3.94,59.55,7.57,22.42,35.773,30.583,4.91
2663,2025/1/13 0:30,3.53,0.264,3.9,58.8,7.57,22.31,35.607,30.547,4.95
2664,2025/1/13 0:40,3.6,0.265,3.83,57.65,7.55,22.13,35.355,30.51,5.32
2665,2025/1/13 0:50,3.46,0.264,3.74,56.4,7.54,22.06,35.256,30.604,5.07
2666,2025/1/13 1:00,3.47,0.264,3.73,56.23,7.54,21.81,34.884,30.586,4.89
2667,2025/1/13 1:10,3.5,0.264,3.76,56.46,7.53,21.23,34.048,30.55,4.78
2668,2025/1/13 1:20,3.74,0.262,3.81,56.99,7.53,20.8,33.424,30.451,4.66
2669,2025/1/13 1:30,3.61,0.263,3.79,56.46,7.52,20.52,33.006,30.439,4.96
2670,2025/1/13 1:40,3.73,0.26,3.76,56.04,7.51,20.17,32.498,30.442,5.24
2671,2025/1/13 1:50,3.69,0.26,3.72,55.28,7.51,19.83,32.002,30.42,5.14
2672,2025/1/13 2:00,3.81,0.259,3.68,54.57,7.5,19.7,31.811,30.413,5.29
2673,2025/1/13 2:10,3.77,0.257,3.68,54.47,7.5,19.37,31.336,30.373,5.24
2674,2025/1/13 2:20,3.77,0.256,3.68,54.39,7.49,19.07,30.884,30.338,5.43
2675,2025/1/13 2:30,3.9,0.257,3.66,54.05,7.49,18.88,30.604,30.332,5.48
2676,2025/1/13 2:40,3.92,0.256,3.68,54.16,7.48,18.59,30.175,30.302,5.5
2677,2025/1/13 2:50,4.06,0.254,3.69,54.2,7.48,18.09,29.441,30.246,5.7
2678,2025/1/13 3:00,4.0,0.251,3.7,54.25,7.48,17.87,29.115,30.217,5.83
2679,2025/1/13 3:10,4.1,0.25,3.7,54.06,7.47,17.42,28.44,30.172,5.8
2680,2025/1/13 3:20,4.14,0.247,3.71,54.18,7.47,17.47,28.523,30.175,5.94
2681,2025/1/13 3:30,4.23,0.244,3.71,53.99,7.47,16.95,27.74,30.144,5.76
2682,2025/1/13 3:40,4.25,0.243,3.72,54.05,7.47,16.76,27.457,30.121,5.9
2683,2025/1/13 3:50,4.34,0.244,3.75,54.44,7.46,16.48,27.04,30.077,5.84
2684,2025/1/13 4:00,4.32,0.241,3.74,53.95,7.46,15.72,25.904,30.074,5.76
2685,2025/1/13 4:10,4.31,0.239,3.82,55.03,7.46,15.55,25.646,30.002,5.97
2686,2025/1/13 4:20,4.63,0.235,3.81,54.87,7.45,15.32,25.308,30.001,5.9
2687,2025/1/13 4:30,4.48,0.234,3.86,55.39,7.46,14.98,24.786,29.959,6.17
2688,2025/1/13 4:40,4.63,0.237,3.88,55.5,7.45,14.58,24.186,29.95,5.96
2689,2025/1/13 4:50,4.64,0.238,3.89,55.57,7.45,14.29,23.748,29.901,6.26
2690,2025/1/13 5:00,4.69,0.239,3.87,55.24,7.44,14.14,23.522,29.937,5.99
2691,2025/1/13 5:10,4.83,0.239,3.85,54.96,7.43,14.0,23.295,29.919,6.02
2692,2025/1/13 5:20,4.87,0.243,3.86,54.88,7.44,13.63,22.731,29.877,6.14
2693,2025/1/13 5:30,5.17,0.245,3.9,55.39,7.44,13.47,22.496,29.856,6.36
2694,2025/1/13 5:40,5.15,0.243,3.97,56.04,7.45,12.82,21.498,29.605,6.37
2695,2025/1/13 5:50,5.39,0.245,3.72,53.72,7.44,16.4,26.921,29.868,5.87
2696,2025/1/13 6:00,5.19,0.246,3.7,53.55,7.45,16.65,27.295,29.96,6.06
2697,2025/1/13 6:10,4.54,0.251,3.7,53.78,7.46,16.85,27.594,30.048,5.18
2698,2025/1/13 6:20,4.37,0.255,3.92,56.12,7.48,15.37,25.363,29.603,5.67
2699,2025/1/13 6:30,4.46,0.275,3.82,55.23,7.48,17.23,28.146,29.586,8.71
2700,2025/1/13 6:40,4.26,0.277,3.66,53.78,7.52,19.95,32.15,29.735,11.24
2701,2025/1/13 6:50,4.2,0.278,3.58,53.8,7.55,22.94,36.496,30.039,15.22
2702,2025/1/13 7:00,4.12,0.289,3.7,55.42,7.58,22.98,36.55,29.911,10.86
2703,2025/1/13 7:10,4.01,0.288,3.71,55.72,7.59,22.77,36.253,30.078,8.23
2704,2025/1/13 7:20,3.93,0.287,3.69,55.84,7.61,23.76,37.681,30.171,8.98
2705,2025/1/13 7:30,4.06,0.284,3.64,55.08,7.62,24.1,38.158,30.159,18.74
2706,2025/1/13 7:40,4.43,0.285,3.76,56.89,7.64,24.57,38.819,30.005,24.75
2707,2025/1/13 7:50,5.48,0.282,3.89,58.92,7.67,25.1,39.574,29.809,70.66
2708,2025/1/13 8:00,5.06,0.283,4.1,62.09,7.72,26.25,41.187,29.503,61.99
2709,2025/1/13 8:10,4.45,0.284,4.32,65.51,7.76,27.08,42.342,29.238,40.36
2710,2025/1/13 8:20,4.53,0.287,4.51,68.47,7.8,27.89,43.468,29.047,35.82
2711,2025/1/13 8:30,5.06,0.287,4.73,72.19,7.87,29.27,45.377,28.949,49.05
2712,2025/1/13 8:40,5.11,0.289,5.03,77.85,8.0,31.6,48.59,28.995,52.76
2713,2025/1/13 8:50,5.32,0.292,5.12,79.7,8.05,32.44,49.75,29.101,59.87
2714,2025/1/13 9:00,5.15,0.293,5.2,81.14,8.08,32.85,50.312,29.094,45.45
2715,2025/1/13 9:10,5.13,0.293,5.24,81.99,8.1,33.02,50.539,29.106,67.39
2716,2025/1/13 9:20,5.25,0.291,5.27,82.56,8.11,33.17,50.745,29.181,69.48
2717,2025/1/13 9:30,5.39,0.29,5.27,82.58,8.11,33.25,50.856,29.189,70.17
2718,2025/1/13 9:40,4.77,0.295,5.27,83.01,8.13,33.42,51.093,29.404,60.72
2719,2025/1/13 9:50,5.09,0.3,5.28,83.26,8.13,33.51,51.226,29.447,54.25
2720,2025/1/13 10:00,5.46,0.302,5.28,83.39,8.14,33.6,51.341,29.526,80.74
2721,2025/1/13 10:10,4.89,0.3,5.31,83.96,8.15,33.67,51.449,29.619,72.17
2722,2025/1/13 10:20,4.83,0.296,5.33,84.42,8.16,33.76,51.563,29.648,68.06
2723,2025/1/13 10:30,4.37,0.288,5.36,84.99,8.16,33.77,51.584,29.723,44.1
2724,2025/1/13 10:40,4.64,0.285,5.36,85.0,8.16,33.81,51.641,29.722,53.15
2725,2025/1/13 10:50,4.84,0.285,5.37,85.2,8.16,33.86,51.714,29.731,59.52
2726,2025/1/13 11:00,4.01,0.286,5.4,85.88,8.17,33.82,51.657,29.884,31.51
2727,2025/1/13 11:10,4.7,0.28,5.42,86.14,8.17,33.92,51.79,29.872,50.01
2728,2025/1/13 11:20,3.62,0.276,5.46,86.92,8.17,33.82,51.671,29.979,28.99
2729,2025/1/13 11:30,3.6,0.274,5.46,86.86,8.17,33.83,51.678,29.935,21.52
2730,2025/1/13 11:40,3.21,0.259,5.49,87.65,8.17,33.77,51.608,30.106,17.14
2731,2025/1/13 11:50,2.98,0.267,5.53,88.37,8.18,33.86,51.725,30.13,15.4
2732,2025/1/13 11:50,2.98,0.267,5.53,88.37,8.18,33.86,51.725,30.13,15.4
2733,2025/1/13 12:00,3.27,0.27,5.51,88.03,8.18,33.82,51.675,30.154,17.28
2734,2025/1/13 12:10,3.59,0.276,5.49,87.6,8.18,33.85,51.709,30.144,20.06
2735,2025/1/13 12:20,4.18,0.281,5.34,85.15,8.16,33.77,51.595,30.076,27.92
2736,2025/1/13 12:30,4.23,0.281,5.23,83.24,8.14,33.72,51.53,29.947,42.21
2737,2025/1/13 12:40,4.54,0.281,5.2,82.67,8.13,33.66,51.443,29.947,51.05
2738,2025/1/13 12:50,4.61,0.281,5.15,81.79,8.11,33.55,51.292,29.939,50.42
2739,2025/1/13 13:00,4.45,0.273,4.91,77.53,8.06,32.74,50.183,29.82,41.33
2740,2025/1/13 13:10,4.54,0.273,4.85,76.39,8.02,32.27,49.546,29.867,39.55
2741,2025/1/13 13:20,4.76,0.275,4.85,76.54,8.02,32.17,49.416,29.944,50.94
2742,2025/1/13 13:30,4.76,0.274,4.83,76.26,8.01,32.1,49.329,29.992,51.45
2743,2025/1/13 13:40,4.83,0.27,4.83,76.37,8.0,32.02,49.221,30.088,54.27
2744,2025/1/13 13:50,4.81,0.27,4.84,76.46,7.99,31.84,48.979,30.15,53.48
2745,2025/1/13 14:00,4.95,0.273,4.82,76.04,7.96,31.4,48.378,30.214,54.81
2746,2025/1/13 14:10,5.1,0.272,4.73,74.34,7.9,30.58,47.256,30.336,46.56
2747,2025/1/13 14:20,5.04,0.271,4.72,74.13,7.88,30.06,46.533,30.377,47.52
2748,2025/1/13 14:30,5.0,0.268,4.65,72.72,7.85,29.2,45.351,30.47,43.57
2749,2025/1/13 14:40,5.04,0.268,4.58,71.36,7.79,28.1,43.823,30.64,37.56
2750,2025/1/13 14:50,5.07,0.263,4.62,71.95,7.77,27.71,43.284,30.72,40.88
2751,2025/1/13 15:00,5.09,0.264,4.57,71.13,7.74,26.97,42.25,30.845,41.18
2752,2025/1/13 15:10,5.35,0.259,4.62,71.75,7.74,26.66,41.822,30.907,30.94
2753,2025/1/13 15:20,5.22,0.256,4.63,71.98,7.73,26.44,41.508,30.985,24.59
2754,2025/1/13 15:30,5.19,0.256,4.69,73.08,7.73,26.29,41.308,31.127,26.17
2755,2025/1/13 15:40,4.96,0.251,4.68,72.78,7.73,26.21,41.19,31.108,18.72
2756,2025/1/13 15:50,5.06,0.251,4.67,72.58,7.73,26.26,41.258,31.079,17.42
2757,2025/1/13 16:00,5.03,0.251,4.59,71.15,7.72,25.8,40.612,31.089,20.72
2758,2025/1/13 16:10,4.85,0.251,4.54,70.28,7.69,25.23,39.808,31.1,16.16
2759,2025/1/13 16:20,4.99,0.25,4.49,69.3,7.67,24.79,39.178,31.121,15.88
2760,2025/1/13 16:30,5.19,0.25,4.44,68.44,7.65,24.35,38.556,31.141,14.15
2761,2025/1/13 16:40,4.97,0.249,4.43,68.17,7.64,23.99,38.046,31.184,13.54
2762,2025/1/13 16:50,4.91,0.249,4.41,67.71,7.63,23.57,37.438,31.228,11.82
2763,2025/1/13 17:00,4.95,0.248,4.39,67.37,7.61,23.13,36.818,31.255,9.91
2764,2025/1/13 17:10,5.01,0.25,4.37,66.81,7.59,22.69,36.181,31.284,8.57
2765,2025/1/13 17:20,5.17,0.248,4.34,66.3,7.58,22.21,35.499,31.299,7.95
2766,2025/1/13 17:30,5.07,0.249,4.31,65.72,7.56,21.82,34.93,31.3,7.3
2767,2025/1/13 17:40,5.09,0.249,4.31,65.62,7.55,21.63,34.65,31.297,7.28
2768,2025/1/13 17:50,5.14,0.249,4.28,65.01,7.54,21.31,34.192,31.298,6.81
2769,2025/1/13 18:00,5.13,0.249,4.25,64.51,7.53,21.12,33.921,31.28,6.42
2770,2025/1/13 18:10,5.06,0.251,4.23,64.21,7.53,21.09,33.876,31.276,6.48
2771,2025/1/13 18:20,5.22,0.252,4.24,64.19,7.53,21.02,33.763,31.25,6.24
2772,2025/1/13 18:30,5.25,0.252,4.23,64.15,7.52,21.07,33.843,31.259,6.25
2773,2025/1/13 18:40,5.61,0.253,4.17,63.16,7.52,21.02,33.775,31.223,6.29
2774,2025/1/13 18:50,5.27,0.253,4.28,64.79,7.53,21.07,33.841,31.21,6.19
2775,2025/1/13 19:00,5.9,0.251,4.23,64.0,7.53,21.03,33.783,31.176,6.41
2776,2025/1/13 19:10,5.77,0.252,4.36,66.07,7.53,21.23,34.067,31.184,6.13
2777,2025/1/13 19:20,5.51,0.256,4.37,66.09,7.54,21.16,33.972,31.117,5.76
2778,2025/1/13 19:30,5.74,0.257,4.4,66.77,7.55,21.61,34.619,31.123,5.91
2779,2025/1/13 19:40,5.63,0.256,4.41,67.26,7.58,22.27,35.571,31.164,5.65
2780,2025/1/13 19:50,5.56,0.256,4.43,67.51,7.59,22.46,35.85,31.133,5.14
2781,2025/1/13 20:00,5.37,0.255,4.47,68.15,7.59,22.78,36.305,31.096,5.15
2782,2025/1/13 20:10,5.51,0.258,4.52,69.05,7.62,23.0,36.626,31.048,4.86
2783,2025/1/13 20:20,5.66,0.256,4.47,68.18,7.6,22.63,36.084,31.038,5.12
2784,2025/1/13 20:30,5.25,0.257,4.53,69.15,7.62,23.02,36.653,30.993,5.08
2785,2025/1/13 20:40,4.93,0.258,4.53,69.32,7.63,23.85,37.832,30.956,5.19
2786,2025/1/13 20:50,5.01,0.258,4.57,69.99,7.65,23.98,38.015,30.883,5.15
2787,2025/1/13 21:00,4.54,0.259,4.61,70.77,7.67,24.67,39.001,30.796,5.01
2788,2025/1/13 21:10,4.69,0.26,4.58,70.25,7.66,24.53,38.794,30.754,5.12
2789,2025/1/13 21:20,5.08,0.26,4.52,68.46,7.62,22.37,35.698,30.798,4.91
2790,2025/1/13 21:30,4.91,0.261,4.48,68.12,7.62,23.08,36.729,30.81,4.57
2791,2025/1/13 21:40,5.49,0.261,4.36,66.68,7.64,24.2,38.321,30.79,4.77
2792,2025/1/13 21:50,4.24,0.263,4.34,66.77,7.64,24.84,39.241,30.897,4.58
2793,2025/1/13 22:00,4.15,0.262,4.33,66.98,7.67,25.77,40.562,30.92,4.72
2794,2025/1/13 22:10,4.04,0.262,4.28,66.33,7.68,26.09,41.011,30.918,4.35
2795,2025/1/13 22:20,4.79,0.263,3.92,60.49,7.66,25.59,40.307,30.894,4.39
2796,2025/1/13 22:30,4.3,0.264,4.4,67.8,7.66,24.92,39.359,30.905,4.47
2797,2025/1/13 22:40,3.92,0.265,4.57,69.58,7.66,23.91,37.908,30.608,4.22
2798,2025/1/13 22:50,4.07,0.269,4.41,67.76,7.66,24.82,39.211,30.885,4.29
2799,2025/1/13 23:00,3.83,0.268,4.44,68.17,7.66,24.39,38.598,30.899,4.23
2800,2025/1/13 23:10,4.1,0.269,4.33,66.58,7.66,24.62,38.922,30.895,4.51
2801,2025/1/13 23:20,4.04,0.27,4.18,64.38,7.66,24.87,39.282,30.945,5.87
2802,2025/1/13 23:30,3.93,0.27,4.19,64.38,7.65,24.59,38.884,30.92,4.79
2803,2025/1/13 23:40,4.0,0.27,4.26,64.97,7.62,23.43,37.237,30.884,4.54
2804,2025/1/13 23:50,3.87,0.27,4.14,63.05,7.61,23.16,36.846,30.841,4.25
2805,2025/1/14 0:00,3.94,0.27,3.97,60.45,7.6,23.12,36.787,30.9,4.72
2806,2025/1/14 0:10,3.83,0.266,3.88,59.12,7.58,23.19,36.882,30.914,5.07
2807,2025/1/14 0:20,3.68,0.266,3.81,58.14,7.58,23.25,36.973,30.947,4.45
2808,2025/1/14 0:30,3.61,0.265,3.8,57.8,7.58,22.95,36.546,30.911,4.73
2809,2025/1/14 0:40,3.73,0.264,3.79,57.56,7.56,22.41,35.765,30.872,4.8
2810,2025/1/14 0:50,3.69,0.262,3.73,56.71,7.56,22.55,35.975,30.913,4.8
2811,2025/1/14 1:00,3.71,0.263,3.69,56.05,7.55,22.24,35.526,30.91,4.91
2812,2025/1/14 1:10,3.61,0.263,3.67,55.58,7.54,22.01,35.191,30.899,4.64
2813,2025/1/14 1:20,3.77,0.262,3.57,54.14,7.52,21.97,35.125,30.918,4.61
2814,2025/1/14 1:30,3.66,0.261,3.53,53.4,7.51,21.52,34.475,30.908,4.66
2815,2025/1/14 1:40,3.74,0.26,3.47,52.32,7.5,21.0,33.725,30.903,4.78
2816,2025/1/14 1:50,3.79,0.26,3.44,51.7,7.49,20.7,33.288,30.893,4.78
2817,2025/1/14 2:00,3.85,0.259,3.4,51.1,7.48,20.33,32.745,30.878,5.0
2818,2025/1/14 2:10,3.83,0.259,3.38,50.61,7.48,19.72,31.863,30.856,4.87
2819,2025/1/14 2:20,3.85,0.259,3.4,50.55,7.47,19.05,30.878,30.814,4.77
2820,2025/1/14 2:30,3.95,0.258,3.39,50.4,7.47,18.6,30.213,30.799,4.74
2821,2025/1/14 2:40,4.19,0.256,3.41,50.48,7.46,18.07,29.427,30.766,5.02
2822,2025/1/14 2:50,4.17,0.256,3.43,50.6,7.46,17.74,28.946,30.749,5.02
2823,2025/1/14 3:00,4.17,0.255,3.45,50.7,7.46,17.23,28.182,30.726,4.97
2824,2025/1/14 3:10,4.1,0.254,3.44,50.36,7.45,16.44,26.999,30.7,5.05
2825,2025/1/14 3:20,4.33,0.252,3.52,51.3,7.46,15.87,26.146,30.659,5.03
2826,2025/1/14 3:30,4.26,0.251,3.51,51.07,7.46,15.14,25.054,30.632,4.97
2827,2025/1/14 3:40,4.4,0.25,3.58,51.81,7.45,14.56,24.168,30.61,5.11
2828,2025/1/14 3:50,4.38,0.248,3.61,52.05,7.46,13.91,23.185,30.582,5.19
2829,2025/1/14 4:00,4.4,0.25,3.65,52.42,7.46,13.45,22.478,30.541,5.3
2830,2025/1/14 4:10,4.57,0.25,3.69,52.92,7.46,12.94,21.701,30.532,5.58
2831,2025/1/14 4:20,4.67,0.251,3.73,53.3,7.45,12.51,21.039,30.497,5.69
2832,2025/1/14 4:30,4.67,0.252,3.8,54.24,7.46,12.26,20.656,30.454,5.92
2833,2025/1/14 4:40,4.96,0.253,3.84,54.43,7.45,11.4,19.322,30.411,6.19
2834,2025/1/14 4:50,4.98,0.256,3.81,54.05,7.45,11.33,19.206,30.418,6.23
2835,2025/1/14 5:00,4.98,0.257,3.84,54.36,7.45,10.95,18.623,30.382,6.24
2836,2025/1/14 5:10,5.05,0.258,3.81,53.9,7.45,10.8,18.383,30.378,6.25
2837,2025/1/14 5:20,5.38,0.26,3.91,55.02,7.45,10.22,17.474,30.297,6.52
2838,2025/1/14 5:30,5.28,0.262,3.88,54.67,7.45,10.29,17.58,30.319,6.47
2839,2025/1/14 5:40,5.34,0.26,3.89,54.74,7.45,10.41,17.766,30.294,6.73
2840,2025/1/14 5:50,5.45,0.261,3.91,54.97,7.45,10.23,17.492,30.259,6.87
2841,2025/1/14 6:00,5.7,0.263,3.96,55.29,7.45,9.38,16.146,30.231,6.67
2842,2025/1/14 6:10,6.38,0.262,3.92,54.87,7.44,9.52,16.364,30.216,6.69
2843,2025/1/14 6:20,6.46,0.262,3.95,55.09,7.44,9.06,15.63,30.262,6.62
2844,2025/1/14 6:30,4.67,0.262,3.55,51.57,7.43,15.42,25.47,30.533,5.63
2845,2025/1/14 6:40,5.32,0.263,3.73,53.22,7.45,12.72,21.357,30.332,5.7
2846,2025/1/14 6:50,5.4,0.264,3.95,55.62,7.47,10.91,18.545,30.123,5.72
2847,2025/1/14 7:00,4.68,0.272,3.92,55.35,7.46,11.4,19.313,30.174,5.87
2848,2025/1/14 7:10,5.53,0.273,4.18,58.61,7.49,11.15,18.912,29.837,5.1
2849,2025/1/14 7:20,4.78,0.274,3.88,55.71,7.49,15.04,24.876,29.959,5.3
2850,2025/1/14 7:30,4.53,0.282,3.73,54.65,7.51,18.61,30.193,29.952,5.77
2851,2025/1/14 7:40,4.47,0.29,3.62,53.94,7.53,20.93,33.606,30.327,7.05
2852,2025/1/14 7:50,4.43,0.296,3.6,54.18,7.56,21.93,35.058,30.497,7.46
2853,2025/1/14 8:00,4.02,0.282,3.57,54.01,7.58,22.86,36.398,30.547,10.52
2854,2025/1/14 8:10,3.77,0.282,3.49,53.08,7.59,23.76,37.688,30.594,11.78
2855,2025/1/14 8:20,4.34,0.28,3.49,53.28,7.61,24.42,38.63,30.553,20.37
2856,2025/1/14 8:30,4.69,0.28,3.62,55.26,7.63,24.95,39.38,30.44,32.54
2857,2025/1/14 8:40,4.43,0.283,3.79,57.97,7.66,25.58,40.266,30.27,21.77
2858,2025/1/14 8:50,4.04,0.286,3.96,60.68,7.71,26.61,41.718,30.105,21.16
2859,2025/1/14 9:00,4.51,0.288,4.08,62.75,7.74,27.54,43.016,29.95,54.67
2860,2025/1/14 9:10,4.38,0.292,4.26,65.69,7.8,28.54,44.408,29.856,40.15
2861,2025/1/14 9:20,4.93,0.289,4.48,69.8,7.89,30.31,46.855,29.786,77.53
2862,2025/1/14 9:30,4.71,0.29,4.7,73.8,7.98,31.88,49.014,29.826,65.09
2863,2025/1/14 9:40,4.51,0.297,4.77,75.2,8.01,32.36,49.67,29.895,55.99
2864,2025/1/14 9:50,4.3,0.299,4.85,76.62,8.03,32.73,50.173,29.9,45.16
2865,2025/1/14 10:00,4.23,0.301,4.89,77.4,8.04,32.89,50.4,29.913,32.91
2866,2025/1/14 10:10,4.59,0.3,4.91,77.84,8.05,33.12,50.705,29.93,51.83
2867,2025/1/14 10:20,4.28,0.299,4.97,78.97,8.07,33.3,50.968,30.074,44.45
2868,2025/1/14 10:30,4.35,0.3,5.02,79.97,8.08,33.46,51.185,30.159,40.43
2869,2025/1/14 10:40,4.4,0.293,5.09,81.35,8.1,33.62,51.409,30.266,40.51
2870,2025/1/14 10:50,4.75,0.292,5.12,81.83,8.11,33.68,51.491,30.306,34.73
2871,2025/1/14 11:00,4.41,0.29,5.2,83.33,8.13,33.78,51.623,30.355,27.86
2872,2025/1/14 11:10,4.14,0.287,5.22,83.7,8.13,33.81,51.672,30.395,29.08
2873,2025/1/14 11:20,3.4,0.289,5.24,84.09,8.14,33.77,51.625,30.452,14.17
2874,2025/1/14 11:30,3.64,0.284,5.32,85.41,8.15,33.88,51.779,30.524,18.56
2875,2025/1/14 11:40,2.66,0.277,5.35,86.18,8.16,33.84,51.722,30.635,9.22
2876,2025/1/14 11:50,3.11,0.27,5.35,86.08,8.13,33.87,51.76,30.58,10.66
2877,2025/1/14 12:00,2.57,0.269,5.37,86.52,8.16,33.82,51.692,30.688,7.28
2878,2025/1/14 12:00,2.57,0.269,5.37,86.52,8.16,33.82,51.692,30.688,7.28
2879,2025/1/14 12:10,2.86,0.264,5.47,88.29,8.16,33.84,51.729,30.801,6.32
2880,2025/1/14 12:20,3.18,0.267,5.47,88.3,8.17,33.84,51.736,30.849,6.66
2881,2025/1/14 12:30,3.18,0.27,5.44,87.76,8.16,33.82,51.704,30.807,6.07
2882,2025/1/14 12:40,2.52,0.275,5.53,89.41,8.17,33.84,51.74,30.922,6.28
2883,2025/1/14 12:50,3.61,0.283,5.19,83.6,8.13,33.72,51.559,30.7,10.94
2884,2025/1/14 13:00,4.04,0.283,5.05,81.05,8.1,33.57,51.351,30.589,16.14
2885,2025/1/14 13:10,4.02,0.275,4.9,78.42,8.07,33.21,50.866,30.558,18.96
2886,2025/1/14 13:20,4.13,0.273,4.82,77.02,8.04,32.96,50.525,30.544,21.45
2887,2025/1/14 13:30,4.06,0.275,4.74,75.57,8.02,32.58,50.0,30.526,24.35
2888,2025/1/14 13:40,4.03,0.278,4.77,76.13,8.01,32.42,49.788,30.637,24.34
2889,2025/1/14 13:50,4.32,0.283,4.62,73.39,7.95,31.34,48.31,30.714,24.51
2890,2025/1/14 14:00,4.3,0.289,4.68,74.61,7.95,31.44,48.457,30.815,26.6
2891,2025/1/14 14:10,4.24,0.283,4.7,74.92,7.94,31.54,48.588,30.843,26.47
2892,2025/1/14 14:20,4.36,0.28,4.68,74.66,7.93,31.25,48.191,30.907,27.42
2893,2025/1/14 14:30,4.74,0.281,4.61,73.19,7.89,30.66,47.386,30.919,28.29
2894,2025/1/14 14:40,4.46,0.276,4.54,71.87,7.86,30.05,46.55,30.949,29.09
2895,2025/1/14 14:50,4.6,0.275,4.52,71.42,7.83,29.44,45.698,31.031,27.67
2896,2025/1/14 15:00,4.9,0.275,4.39,69.08,7.77,28.06,43.787,31.146,30.77
2897,2025/1/14 15:10,5.22,0.274,4.34,67.82,7.74,27.0,42.312,31.201,30.12
2898,2025/1/14 15:20,5.16,0.268,4.4,68.81,7.73,26.75,41.967,31.313,28.07
2899,2025/1/14 15:30,5.19,0.263,4.44,69.58,7.7,26.49,41.605,31.424,24.55
2900,2025/1/14 15:40,5.11,0.26,4.46,69.72,7.72,26.06,40.989,31.488,18.14
2901,2025/1/14 15:50,5.01,0.254,4.49,70.21,7.72,25.96,40.85,31.558,16.13
2902,2025/1/14 16:00,5.12,0.251,4.54,71.02,7.71,25.76,40.575,31.67,18.58
2903,2025/1/14 16:10,4.77,0.251,4.49,70.17,7.71,25.58,40.323,31.546,10.25
2904,2025/1/14 16:20,4.8,0.25,4.46,69.46,7.7,25.31,39.932,31.549,10.91
2905,2025/1/14 16:30,4.96,0.247,4.42,68.74,7.69,24.91,39.375,31.542,10.76
2906,2025/1/14 16:40,4.81,0.246,4.38,67.99,7.68,24.51,38.805,31.54,9.9
2907,2025/1/14 16:50,4.98,0.248,4.35,67.43,7.66,24.1,38.211,31.554,8.99
2908,2025/1/14 17:00,5.03,0.244,4.33,66.85,7.65,23.56,37.444,31.57,8.0
2909,2025/1/14 17:10,4.9,0.245,4.32,66.71,7.64,23.23,36.978,31.601,7.84
2910,2025/1/14 17:20,4.98,0.244,4.34,66.85,7.63,22.94,36.561,31.625,7.54
2911,2025/1/14 17:30,5.07,0.245,4.33,66.63,7.62,22.46,35.87,31.63,6.9
2912,2025/1/14 17:40,5.01,0.243,4.28,65.7,7.6,22.05,35.275,31.665,6.75
2913,2025/1/14 17:50,5.16,0.243,4.26,65.3,7.6,21.77,34.872,31.666,6.6
2914,2025/1/14 18:00,5.21,0.242,4.3,65.62,7.59,21.29,34.172,31.631,6.21
2915,2025/1/14 18:10,5.18,0.243,4.24,64.71,7.58,21.01,33.774,31.627,6.06
2916,2025/1/14 18:20,5.15,0.243,4.23,64.38,7.57,20.78,33.437,31.617,6.11
2917,2025/1/14 18:30,5.09,0.243,4.18,63.58,7.56,20.58,33.144,31.584,5.92
2918,2025/1/14 18:40,5.51,0.244,4.13,62.92,7.55,20.72,33.341,31.598,6.02
2919,2025/1/14 18:50,5.52,0.246,4.09,62.15,7.54,20.6,33.168,31.553,5.88
2920,2025/1/14 19:00,5.77,0.247,4.21,64.02,7.55,20.65,33.249,31.547,6.06
2921,2025/1/14 19:10,5.43,0.248,4.16,63.24,7.55,20.57,33.124,31.533,5.84
2922,2025/1/14 19:20,5.89,0.248,4.11,62.46,7.55,20.75,33.385,31.541,5.57
2923,2025/1/14 19:30,5.66,0.25,4.21,63.86,7.55,20.57,33.118,31.422,5.65
2924,2025/1/14 19:40,5.75,0.253,4.26,64.59,7.55,20.57,33.127,31.389,5.85
2925,2025/1/14 19:50,5.94,0.253,4.18,63.48,7.57,20.89,33.594,31.468,5.73
2926,2025/1/14 20:00,5.43,0.254,4.15,63.11,7.55,21.01,33.76,31.474,5.77
2927,2025/1/14 20:10,5.46,0.259,4.28,64.98,7.58,20.98,33.715,31.376,5.8
2928,2025/1/14 20:20,5.36,0.257,4.29,65.15,7.59,21.25,34.105,31.371,5.53
2929,2025/1/14 20:30,5.34,0.261,4.26,65.16,7.59,21.95,35.122,31.445,5.53
2930,2025/1/14 20:40,5.13,0.261,4.3,65.86,7.61,22.36,35.707,31.421,5.05
2931,2025/1/14 20:50,5.06,0.263,4.37,66.93,7.63,22.74,36.262,31.324,4.85
2932,2025/1/14 21:00,4.89,0.261,4.41,67.46,7.63,22.82,36.375,31.231,4.8
2933,2025/1/14 21:10,4.82,0.261,4.4,67.58,7.67,23.77,37.727,31.114,5.01
2934,2025/1/14 21:20,4.69,0.26,4.33,66.58,7.65,23.84,37.83,31.173,5.14
2935,2025/1/14 21:30,4.51,0.262,4.37,67.31,7.66,24.47,38.728,31.142,4.9
2936,2025/1/14 21:40,4.68,0.262,4.28,65.73,7.65,23.96,37.996,31.117,4.83
