,Location,SURVEY_DATE,Time_HHMMSS,Depth_m,Chlorophyll-a (ug/L),Dissolved Oxygen concentration (mg/L),Dissolved Oxygen % saturation (%),pH (Unit),Salinity (PSU),Specific Conductance at 25 deg C (mS/cm),Temperature (deg C),Turbidity (NTU)
1610,3,28/05/2009,122400,2.0,,4.8,59.1,7.42,18.1,29.3,20.35,19.0
1611,3,28/05/2009,122400,3.5,,4.6,56.5,7.38,18.2,29.5,20.23,25.0
1612,3,25/06/2009,114800,0.2,3.6,6.3,77.7,7.4,22.8,36.2,19.31,18.0
1613,3,25/06/2009,114800,2.0,,6.0,74.2,7.34,23.1,36.5,19.3,21.0
1614,3,25/06/2009,114800,4.0,,5.7,70.7,7.13,22.9,36.3,19.32,34.0
1615,3,23/07/2009,111500,0.2,0.2,6.2,76.2,7.28,26.4,41.2,18.03,20.0
1616,3,23/07/2009,111500,2.0,,6.1,75.8,7.27,26.4,41.2,17.98,25.0
1617,3,19/08/2009,92800,0.2,,6.8,88.7,7.49,29.2,45.1,20.3,21.0
1619,3,19/08/2009,92800,2.0,,6.6,86.3,7.47,29.2,45.2,20.26,30.0
1620,3,19/08/2009,92800,4.0,,6.5,85.8,7.47,29.4,45.3,20.25,32.0
1621,3,18/09/2009,93300,0.2,4.8,5.9,83.0,7.63,32.7,49.9,23.29,23.0
1622,3,18/09/2009,93300,2.0,,5.7,81.1,7.57,32.9,50.2,23.26,22.0
1623,3,18/09/2009,93300,4.0,,5.6,79.7,7.53,32.8,50.1,23.26,39.0
1624,3,19/10/2009,113200,0.2,7.4,5.0,73.6,7.7,35.7,53.9,24.39,32.0
1625,3,19/10/2009,113200,2.0,,4.9,72.3,7.69,35.8,54.1,24.19,37.0
1626,3,19/10/2009,113200,4.0,,4.9,71.9,7.69,35.8,54.1,24.27,46.0
1627,3,18/11/2009,110200,0.2,12.4,4.6,72.2,7.68,38.0,57.0,27.56,31.0
1628,3,18/11/2009,110200,2.0,,4.7,73.0,7.68,38.1,57.1,27.56,33.0
1629,3,18/11/2009,110200,2.5,,4.7,73.1,7.67,38.1,57.1,27.57,35.0
1630,3,16/12/2009,100500,0.2,16.1,4.6,74.7,7.69,40.0,59.5,29.55,12.0
1631,3,16/12/2009,100500,2.0,,4.1,67.6,7.65,40.0,59.5,29.33,15.0
1632,3,16/12/2009,100500,4.0,,4.1,66.9,7.65,40.0,59.5,29.37,18.0
1633,3,21/01/2010,130900,0.2,10.3,4.8,70.4,7.84,18.0,29.2,30.22,17.0
1634,3,21/01/2010,130900,2.0,,3.2,46.5,7.66,18.9,30.4,29.28,18.0
1635,3,21/01/2010,130900,3.5,,3.0,43.8,7.65,19.4,31.1,29.16,27.0
1636,3,16/02/2010,105600,0.2,3.6,3.9,49.7,6.98,0.767,1.5,27.93,124.0
1637,3,16/02/2010,105600,2.0,,3.7,47.5,6.87,0.844,1.65,27.91,127.0
1638,3,16/02/2010,105600,4.0,,3.6,46.3,6.83,0.852,1.66,27.91,136.0
1640,3,18/03/2010,111700,0.2,,6.5,78.7,6.91,0.249,0.496,24.72,56.0
1641,3,18/03/2010,111700,2.0,,6.5,78.4,6.84,0.25,0.497,24.67,55.0
1642,3,18/03/2010,111700,3.0,,6.5,78.3,6.79,0.25,0.497,24.69,54.0
1643,3,19/04/2010,130800,0.2,10.6,5.5,69.6,7.29,8.92,15.3,24.42,16.0
1644,3,19/04/2010,130800,2.0,,4.9,62.4,7.2,12.3,20.6,24.07,18.0
1645,3,19/04/2010,130800,3.5,,4.5,57.7,7.2,13.4,22.2,24.07,23.0
1646,3,26/05/2010,90100,0.2,5.9,5.6,70.1,7.45,20.9,33.3,20.45,13.0
1647,3,26/05/2010,90100,2.0,,5.5,69.4,7.42,20.9,33.4,20.45,13.0
1648,3,26/05/2010,90100,4.0,,5.4,68.4,7.43,21.6,34.4,20.45,13.0
1649,3,23/06/2010,75300,0.2,4.0,6.4,79.7,7.71,25.0,39.3,18.43,16.0
1650,3,23/06/2010,75300,2.0,,6.3,78.7,7.69,25.2,39.5,18.51,16.0
1651,3,23/06/2010,75300,4.0,,6.3,78.1,7.69,25.6,40.0,18.63,22.0
1652,3,28/07/2010,105000,0.2,9.4,5.9,75.1,7.6,26.8,41.7,19.37,26.0
1653,3,28/07/2010,105000,2.0,,5.9,74.7,7.61,27.1,42.2,19.18,29.0
1654,3,28/07/2010,105000,4.0,,5.8,73.7,7.61,27.8,43.2,19.08,47.0
1655,3,26/08/2010,104500,0.2,12.5,5.2,61.7,7.74,17.3,28.0,18.94,31.0
1656,3,26/08/2010,104500,2.0,,5.1,61.4,7.74,17.5,28.4,18.95,36.0
1657,3,26/08/2010,104500,3.5,,5.1,61.2,7.75,18.0,29.2,19.01,40.0
1658,3,22/09/2010,92600,0.2,3.5,6.0,70.2,7.63,8.3,14.3,20.7,20.0
1659,3,22/09/2010,92600,2.0,,5.5,65.0,7.52,10.2,17.3,20.68,18.0
1660,3,22/09/2010,92600,4.0,,4.3,54.3,7.5,17.7,28.7,21.35,24.0
1661,3,27/10/2010,123800,0.2,,5.0,68.2,7.6,19.6,31.5,25.74,18.0
1662,3,27/10/2010,123800,2.0,,4.7,64.3,7.56,20.0,32.1,25.36,21.0
1663,3,27/10/2010,123800,4.0,,4.6,62.4,7.54,20.3,32.5,25.2,25.0
1664,3,24/11/2010,111000,0.2,4.9,5.3,73.6,7.59,24.2,38.0,25.38,23.0
1665,3,24/11/2010,111000,2.0,,4.9,67.9,7.51,24.8,39.0,24.52,28.0
1666,3,24/11/2010,111000,4.0,,4.8,66.3,7.48,25.1,39.3,24.43,36.0
1667,3,16/12/2010,73000,0.2,,7.4,88.4,6.12,0.105,0.209,24.36,138.0
1668,3,16/12/2010,73000,2.0,,7.3,87.9,6.08,0.106,0.212,24.34,136.0
1669,3,16/12/2010,73000,3.0,,7.3,87.5,6.06,0.107,0.214,24.34,136.0
1670,3,1/02/2011,95500,0.2,3.1,5.6,71.0,6.85,0.298,0.592,27.66,47.0
1671,3,1/02/2011,95500,2.0,,5.5,68.8,6.74,0.296,0.587,27.07,50.0
1672,3,1/02/2011,95500,3.0,,5.4,68.5,6.71,0.296,0.587,27.07,62.0
1673,3,23/02/2011,123900,0.2,40.2,6.8,88.2,7.5,4.22,7.64,27.8,44.0
1674,3,23/02/2011,123900,2.0,,6.2,80.5,7.35,4.82,8.64,27.59,53.0
1675,3,23/02/2011,123900,4.0,,5.6,73.9,7.36,5.42,9.65,27.63,59.0
1676,3,23/03/2011,122500,0.2,0.1,7.1,87.7,6.04,0.047,0.095,25.77,135.0
1677,3,23/03/2011,122500,2.0,,7.1,87.3,6.02,0.047,0.095,25.74,135.0
1678,3,23/03/2011,122500,4.0,,7.1,87.4,5.92,0.047,0.095,25.74,136.0
1679,3,25/05/2011,151100,0.2,3.5,7.1,82.2,7.6,6.89,12.1,20.77,21.0
1680,3,25/05/2011,151100,2.0,,4.8,57.9,7.33,12.3,20.6,20.98,16.0
1681,3,25/05/2011,151100,3.0,,4.8,58.3,7.26,12.4,20.8,20.96,23.0
1682,3,9/06/2011,153400,0.2,4.0,6.9,79.3,7.58,12.6,21.1,18.75,12.0
1683,3,9/06/2011,153400,2.0,,6.5,76.2,7.53,14.3,23.7,19.15,13.0
1684,3,9/06/2011,153400,4.0,,6.1,71.5,7.47,14.7,24.2,19.18,16.0
1685,3,6/07/2011,130900,0.2,23.1,10.8,125.5,7.74,17.8,28.8,17.51,11.0
1686,3,6/07/2011,130900,2.0,,10.6,122.7,7.64,18.3,29.6,17.22,18.0
1687,3,6/07/2011,130900,3.5,,10.3,119.3,7.62,18.4,29.7,17.22,20.0
1688,3,28/09/2011,110200,0.2,12.6,6.1,81.5,7.56,24.7,38.7,23.0,13.0
1689,3,28/09/2011,110200,2.0,,6.0,80.8,7.55,24.8,39.0,22.96,12.0
1690,3,28/09/2011,110200,3.5,,5.9,78.7,7.55,24.9,39.1,22.93,15.0
1691,3,28/10/2011,102100,0.2,9.9,5.3,75.1,7.52,25.2,39.5,25.84,13.3
1692,3,28/10/2011,102100,2.0,,5.1,72.6,7.51,26.1,40.8,25.81,22.4
1693,3,28/10/2011,102100,4.0,,5.0,70.9,7.5,26.3,41.0,25.78,29.7
1694,3,23/11/2011,80300,0.2,13.0,5.5,83.1,7.51,30.6,47.1,28.26,14.0
1695,3,23/11/2011,80300,2.0,,5.1,77.7,7.48,30.8,47.3,28.05,21.0
1696,3,23/11/2011,80300,4.0,,5.0,75.5,7.48,30.8,47.4,28.04,24.0
1697,3,14/12/2011,111400,0.2,1.4,6.4,78.5,6.75,0.278,0.552,25.86,80.0
1698,3,14/12/2011,111400,2.0,,6.4,77.1,6.73,0.279,0.554,24.8,87.8
1699,3,14/12/2011,111400,4.0,,6.3,76.6,6.71,0.281,0.558,24.77,95.2
1700,3,12/01/2012,110100,0.2,23.4,5.8,82.8,7.55,16.1,26.3,29.29,24.1
1701,3,12/01/2012,110100,2.0,,5.5,79.0,7.51,16.6,27.1,29.13,43.7
1702,3,12/01/2012,110100,4.0,,5.4,77.9,7.51,17.0,27.7,29.08,64.0
1703,3,9/02/2012,102400,0.2,1.7,6.3,79.1,7.22,0.194,0.386,27.2,44.8
1704,3,9/02/2012,102400,2.0,,6.2,76.9,7.01,0.193,0.385,25.95,47.5
1705,3,9/02/2012,102400,4.0,,6.2,76.5,6.92,0.193,0.384,25.88,53.6
1706,3,7/03/2012,91800,0.2,2.0,7.3,88.7,6.71,0.161,0.322,25.05,53.4
1707,3,7/03/2012,91800,2.0,,7.3,88.6,6.71,0.162,0.323,25.04,54.0
1708,3,7/03/2012,91800,4.0,,7.3,88.6,6.71,0.162,0.323,25.04,54.6
1709,3,29/03/2012,130600,0.2,0.1,7.9,93.7,6.79,0.131,0.261,24.04,101.3
1710,3,29/03/2012,130600,2.0,,7.9,92.6,6.71,0.134,0.268,23.07,103.3
1711,3,29/03/2012,130600,4.0,,7.9,92.0,6.71,0.134,0.268,22.97,107.0
1712,3,4/05/2012,82600,0.2,5.8,6.0,69.6,7.18,3.9,7.1,21.89,26.4
1713,3,4/05/2012,82600,2.0,,5.7,67.3,7.16,5.98,10.6,22.13,24.9
1714,3,7/06/2012,114800,0.2,0.5,8.2,85.1,6.79,0.273,0.543,17.16,67.5
1715,3,7/06/2012,114800,2.0,,8.2,85.0,6.77,0.273,0.542,16.81,70.3
1716,3,7/06/2012,114800,3.0,,8.2,84.5,6.75,0.273,0.542,16.65,81.3
1717,3,4/07/2012,105100,0.2,3.4,9.1,90.5,7.69,0.343,0.68,15.17,51.0
1718,3,4/07/2012,105100,2.0,,8.5,84.8,7.35,0.343,0.68,15.14,49.0
1719,3,4/07/2012,105100,4.0,,8.5,84.6,7.27,0.345,0.684,15.27,51.0
1720,3,1/08/2012,94000,0.2,1.1,8.1,82.0,7.12,1.39,2.67,15.85,67.8
1721,3,1/08/2012,94000,2.0,,8.0,81.5,7.06,1.51,2.88,15.87,71.7
1722,3,1/08/2012,94000,4.0,,8.0,81.1,7.03,1.53,2.93,15.84,75.1
1723,3,5/09/2012,125100,0.2,2.8,8.0,97.0,7.69,14.9,24.5,20.5,32.0
1724,3,5/09/2012,125100,2.0,,8.0,96.6,7.68,14.9,24.6,20.47,26.0
1725,3,5/09/2012,125100,3.0,,7.5,90.3,7.54,15.9,26.1,19.79,33.0
1726,3,4/10/2012,113300,0.2,10.4,8.5,108.8,7.79,18.0,29.1,22.33,11.0
1727,3,4/10/2012,113300,2.0,,8.4,106.6,7.77,18.4,29.8,21.9,10.0
1728,3,4/10/2012,113300,4.0,,8.2,104.2,7.73,19.0,30.7,21.79,12.0
1729,3,4/10/2012,113300,4.5,,7.9,101.2,7.72,19.1,30.8,21.79,30.0
1730,3,7/11/2012,154600,0.2,2.6,6.3,90.9,7.71,25.6,40.0,26.74,6.6
1731,3,7/11/2012,154600,2.0,,5.9,84.4,7.66,26.2,41.0,26.14,7.3
1732,3,7/11/2012,154600,4.0,,5.2,73.6,7.58,26.6,41.5,25.62,10.7
1733,3,7/11/2012,154600,5.5,,4.9,69.5,7.55,26.7,41.6,25.58,13.0
1734,3,5/12/2012,132900,0.2,6.3,5.8,90.8,7.62,29.9,46.0,29.91,10.5
1735,3,5/12/2012,132900,2.0,,5.6,86.3,7.63,30.2,46.4,29.27,13.6
1736,3,5/12/2012,132900,4.0,,4.8,73.4,7.56,30.3,46.6,28.93,25.5
1737,3,23/01/2013,82900,0.2,6.3,4.8,77.3,7.46,35.8,54.1,29.85,11.8
1738,3,23/01/2013,82900,2.0,,4.7,76.2,7.46,35.8,54.2,29.83,11.5
1739,3,23/01/2013,82900,3.0,,4.8,76.6,7.46,35.8,54.1,29.84,12.7
1740,3,20/02/2013,82100,0.2,1.4,6.3,77.4,6.81,0.498,0.983,25.4,42.5
1741,3,20/02/2013,82100,2.0,,6.1,74.2,6.74,0.728,1.43,25.39,44.3
1742,3,20/02/2013,82100,3.5,,5.4,66.7,6.66,1.82,3.45,25.33,42.4
1743,3,20/03/2013,154400,0.2,2.8,6.9,82.3,7.25,0.252,0.502,24.31,36.6
1744,3,20/03/2013,154400,2.0,,6.7,80.0,7.12,0.252,0.502,24.1,38.0
1745,3,20/03/2013,154400,4.0,,6.7,79.3,7.06,0.253,0.503,24.07,37.7
1746,3,17/04/2013,140300,0.2,19.8,11.9,150.5,8.41,2.43,4.54,26.48,18.2
1747,3,17/04/2013,140300,2.0,,5.2,63.9,7.2,7.43,12.9,23.31,9.6
1748,3,17/04/2013,140300,4.0,,4.1,50.1,7.17,9.12,15.6,23.2,16.1
1749,3,22/05/2013,83400,0.2,8.2,6.2,72.2,7.42,11.8,19.8,19.67,6.6
1750,3,22/05/2013,83400,2.0,,6.0,71.1,7.42,12.7,21.2,19.72,7.3
1751,3,22/05/2013,83400,4.0,,6.0,71.2,7.43,14.0,23.1,19.77,7.3
1752,3,22/05/2013,83400,5.0,,5.9,70.3,7.45,14.6,24.0,19.81,9.8
1753,3,26/06/2013,123900,0.2,25.4,9.7,110.3,7.83,16.9,27.5,16.81,6.1
1754,3,26/06/2013,123900,2.0,,9.7,110.4,7.82,17.1,27.8,16.77,7.4
1755,3,26/06/2013,123900,4.0,,9.6,109.7,7.8,17.2,28.0,16.76,7.5
1756,3,24/07/2013,114600,0.2,4.6,7.4,89.5,7.74,17.0,27.7,19.57,13.7
1757,3,24/07/2013,114600,2.0,,7.3,87.5,7.71,17.3,28.1,19.47,18.5
1758,3,24/07/2013,114600,4.0,,6.9,83.5,7.69,17.7,28.6,19.46,28.0
1759,3,22/08/2013,110300,0.2,11.4,6.6,83.3,7.55,23.8,37.5,19.78,30.0
1760,3,22/08/2013,110300,2.0,,6.6,83.2,7.55,23.9,37.6,19.78,30.7
1761,3,22/08/2013,110300,4.0,,6.5,82.1,7.54,24.3,38.3,19.75,38.1
1762,3,19/09/2013,92200,0.2,8.3,5.2,74.0,7.49,29.8,45.9,24.55,26.3
1763,3,19/09/2013,92200,2.0,,5.2,73.5,7.51,30.1,46.4,24.42,37.0
1764,3,19/09/2013,92200,4.0,,5.2,73.4,7.51,30.2,46.6,24.41,53.1
1765,3,22/10/2013,123700,0.2,10.4,6.1,91.1,7.63,32.2,49.2,26.36,12.4
1766,3,22/10/2013,123700,2.0,,5.8,85.7,7.58,32.3,49.4,25.76,12.8
1767,3,22/10/2013,123700,4.0,,5.1,74.6,7.55,32.6,49.9,25.56,17.0
1768,3,22/10/2013,123700,5.0,,4.8,70.3,7.54,32.8,50.0,25.6,27.5
1769,3,20/11/2013,105400,0.2,10.1,5.9,88.4,7.69,27.8,43.1,27.92,8.3
1770,3,20/11/2013,105400,2.0,,5.5,81.4,7.64,29.1,45.0,27.21,12.1
1771,3,20/11/2013,105400,4.0,,5.2,77.1,7.65,29.7,45.8,27.11,17.4
1772,3,17/12/2013,94900,0.2,7.2,4.9,75.9,7.71,33.8,51.5,28.29,15.4
1773,3,17/12/2013,94900,2.0,,4.8,74.4,7.7,33.9,51.6,28.2,20.9
1774,3,17/12/2013,94900,3.5,,4.6,71.1,7.7,33.9,51.6,28.18,39.8
